split,source,original_index,frame,coordinate_mse_shared,zero_displacement_mse_shared,explained_displacement_score_shared,shuffled_same_source_coordinate_mse_shared,shuffled_original_index_shared,valid_shared,total_shared,control_shared,transfer_only_shared,variant_shared,seed,coordinate_mse_ljonly,zero_displacement_mse_ljonly,explained_displacement_score_ljonly,shuffled_same_source_coordinate_mse_ljonly,shuffled_original_index_ljonly,valid_ljonly,total_ljonly,control_ljonly,transfer_only_ljonly,variant_ljonly,latent_dim,shared_minus_ljonly_mse
validation,lj_noisy,147,199,3.433465099078603e-05,0.0001997498766286,0.8281117787390668,3.87951840821188e-05,43,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.662826929939911e-05,0.0001997498766286,0.8166293270483591,3.639717397163622e-05,43,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.293618308613077e-06
validation,lj_noisy,43,0,9.98957219167096e-08,0.0,,2.708614204038895e-07,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,6.400008487617015e-07,0.0,,7.860845130380767e-07,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.401051268449919e-07
validation,lj_noisy,43,5,5.2521475168987315e-08,9.6270760252537e-08,0.4544400082515893,1.8008363156241105e-07,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.7345031362056034e-07,9.6270760252537e-08,-3.9179035501392914,6.104985459387535e-07,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.2092883845157303e-07
validation,lj_noisy,43,10,4.928704200324319e-08,4.102923867321806e-07,0.8798733693408368,1.2853548980729101e-07,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.579646090656752e-07,4.102923867321806e-07,0.1275377739354996,4.850951427215477e-07,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.08677567062432e-07
validation,lj_noisy,43,25,2.628327990805701e-07,2.796049102471443e-06,0.9059985038001476,2.787538448956184e-07,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.040493877255358e-07,2.796049102471443e-06,0.8554927424670782,4.435891867160535e-07,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4121658864496567e-07
validation,lj_noisy,43,50,1.206744627779699e-06,1.1718565474438948e-05,0.8970228369323956,1.4009502820044872e-06,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.5700297808507455e-06,1.1718565474438948e-05,0.8660220157257845,1.34294919007516e-06,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.632851530710466e-07
validation,lj_noisy,43,75,3.269356511736987e-06,2.693894930416718e-05,0.8786383063859416,3.695298346428899e-06,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.940385340683861e-06,2.693894930416718e-05,0.8537290635877056,3.3247858937102137e-06,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-6.710288289468735e-07
validation,lj_noisy,43,100,6.24066342425067e-06,4.813013947568834e-05,0.8703377240906818,7.273484698089305e-06,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,7.004671260801842e-06,4.813013947568834e-05,0.8544639318084656,6.29031092103105e-06,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-7.640078365511718e-07
validation,lj_noisy,43,125,1.0176285286433996e-05,7.53487111069262e-05,0.864944135912385,1.2293304280319717e-05,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.0968050446535926e-05,7.53487111069262e-05,0.8544361239176164,1.0563423529674765e-05,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-7.917651601019298e-07
validation,lj_noisy,43,149,1.5141985386435408e-05,0.000107481246232,0.8591197449111874,1.8615506633068435e-05,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.6021473129512742e-05,0.000107481246232,0.850937036076769,1.6228461390710436e-05,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-8.79487743077334e-07
validation,lj_noisy,43,175,2.2178741346579045e-05,0.0001489836140535,0.8511330156173875,2.7243964723311365e-05,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.278569809277542e-05,0.0001489836140535,0.8470590323806935,2.4017825126065876e-05,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-6.069567461963743e-07
validation,lj_noisy,43,199,3.107743395958096e-05,0.0001935522304847,0.8394364462670237,3.731865581357852e-05,13,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.0853363568894565e-05,0.0001935522304847,0.8405941202970526,3.310287866042927e-05,13,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,2.2407039068639278e-07
validation,lj_noisy,13,0,2.432276460240246e-07,0.0,,2.2878856498209646e-07,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,7.034012128315226e-07,0.0,,7.628996741004812e-07,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.60173566807498e-07
validation,lj_noisy,13,5,1.583516109349148e-07,9.281463064780837e-08,-0.7061061368200783,1.5109759488041166e-07,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.444720159175631e-07,9.281463064780837e-08,-4.866230486695577,6.100668201725057e-07,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.861204049826483e-07
validation,lj_noisy,13,10,1.175353432358861e-07,3.781031523431011e-07,0.6891447677504912,1.1394401155939705e-07,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.557358295187442e-07,3.781031523431011e-07,-0.2053214227243391,5.236763058746874e-07,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.382004862828581e-07
validation,lj_noisy,13,25,2.3691481487730925e-07,2.410028173471801e-06,0.9016962467554815,2.880240970171144e-07,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.1059191719105e-07,2.410028173471801e-06,0.7881386106555305,6.275295731938968e-07,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.7367710231374076e-07
validation,lj_noisy,13,50,1.1120185945401315e-06,9.818084436119534e-06,0.8867377234555907,1.1775985058193328e-06,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.4657955489383312e-06,9.818084436119534e-06,0.8507045281108148,1.920326667459449e-06,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.5377695439819966e-07
validation,lj_noisy,13,75,3.0063501981203444e-06,2.2434529455495067e-05,0.8659945061881396,2.8629160624404904e-06,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.421755991439568e-06,2.2434529455495067e-05,0.8474781475480668,4.610343694366748e-06,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.1540579331922345e-07
validation,lj_noisy,13,100,5.936471097811591e-06,4.028679541079328e-05,0.8526447428424365,5.92382048125728e-06,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,6.296094852586975e-06,4.028679541079328e-05,0.8437181516080532,8.492475899402052e-06,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.5962375477538444e-07
validation,lj_noisy,13,125,9.719787158246618e-06,6.321443652268499e-05,0.846241021941901,1.0344039765186608e-05,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.018532202579081e-05,6.321443652268499e-05,0.8388766461259884,1.3682003555004483e-05,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.655348675441928e-07
validation,lj_noisy,13,149,1.45345502460259e-05,8.989958587335423e-05,0.8383246140143359,1.6086152754724026e-05,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.5470086509594694e-05,8.989958587335423e-05,0.8279181560259006,2.0678220607806e-05,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-9.355362635687942e-07
validation,lj_noisy,13,175,2.2772221200284548e-05,0.0001256491668755,0.8187634525038667,2.5746130631887357e-05,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.4822336854413152e-05,0.0001256491668755,0.8024472627104265,3.2019841455621645e-05,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.0501156541286036e-06
validation,lj_noisy,13,199,3.2078245567390695e-05,0.0001638034591451,0.8041662506103147,3.647362973424606e-05,40,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.560610275599174e-05,0.0001638034591451,0.7826291157597289,4.43630779045634e-05,40,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.527857188601047e-06
validation,lj_noisy,40,0,2.5094311695283977e-07,0.0,,1.1148198382215924e-06,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,7.265369390552223e-07,0.0,,1.0506834087209429e-06,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.7559382210238255e-07
validation,lj_noisy,40,5,1.6078980991096614e-07,9.645786747114472e-08,-0.6669434451167633,1.0672068810890778e-06,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.655134032167553e-07,9.645786747114472e-08,-4.8628022580524926,1.0124227856067591e-06,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.047235933057891e-07
validation,lj_noisy,40,10,1.0363959290771164e-07,4.181624433385878e-07,0.7521547079162385,9.91186993815063e-07,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.503016839407792e-07,4.181624433385878e-07,-0.0768582667194914,9.737553909872076e-07,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.4666209103306755e-07
validation,lj_noisy,40,25,3.7017738918621045e-07,2.9362895475060213e-06,0.8739302159418761,1.1361621545802336e-06,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.486219833983341e-07,2.9362895475060213e-06,0.8131580777296592,1.3038676343057889e-06,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.7844459421212367e-07
validation,lj_noisy,40,50,1.950157184182899e-06,1.2648867595999036e-05,0.8458235751633804,2.7908167794521432e-06,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.9774940938077634e-06,1.2648867595999036e-05,0.8436623611718993,3.3260016607528087e-06,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.7336909624864347e-08
validation,lj_noisy,40,75,4.6716490942344535e-06,2.948326982732397e-05,0.8415491523974404,6.244710675673559e-06,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.064403922006022e-06,2.948326982732397e-05,0.8282278745991557,7.242264473461546e-06,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.9275482777156867e-07
validation,lj_noisy,40,100,9.353080713481177e-06,5.388597855926491e-05,0.8264283035484924,1.2478719327191357e-05,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.0211913831881247e-05,5.388597855926491e-05,0.8104903333870058,1.5135942703636829e-05,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-8.588331184000708e-07
validation,lj_noisy,40,125,1.5889620044617914e-05,8.557874389225617e-05,0.8143274915950743,2.217296241724398e-05,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.710537981125526e-05,8.557874389225617e-05,0.8001211628813929,2.852310899470467e-05,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.2157597666373476e-06
validation,lj_noisy,40,149,2.336534453206696e-05,0.0001225326122948,0.8093132587768932,3.512967668939382e-05,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.4817645680741407e-05,0.0001225326122948,0.7974608945656472,4.483936208998784e-05,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4523011486744474e-06
validation,lj_noisy,40,175,3.36403027176857e-05,0.0001704702153801,0.8026616987450899,5.427252108347602e-05,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.499345984891988e-05,0.0001704702153801,0.7947239066315743,6.25708416919224e-05,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.353157131234184e-06
validation,lj_noisy,40,199,4.575578714138828e-05,0.0002223484916612,0.7942158869640658,7.570764137199149e-05,132,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.631879346561618e-05,0.0002223484916612,0.7916837972699937,8.48671916173771e-05,132,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.630063242278993e-07
validation,lj_noisy,132,0,7.368318506451033e-07,0.0,,1.0361473101738738e-07,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.794113349111285e-07,0.0,,1.854632643016885e-07,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.5742051573397475e-07
validation,lj_noisy,132,5,6.085147674639302e-07,1.029204241831394e-07,-4.912478230570858,5.2038046760571894e-08,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.824990469387558e-07,1.029204241831394e-07,-3.68807868572504,8.343010193812007e-08,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.260157205251744e-07
validation,lj_noisy,132,10,4.914125497634814e-07,4.412522969232669e-07,-0.1136770350884708,7.022857317906529e-08,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.094303847068659e-07,4.412522969232669e-07,0.0721172726766219,5.7663861241508136e-08,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,8.198216505661549e-08
validation,lj_noisy,132,25,5.497386155184358e-07,3.067184479732532e-06,0.8207676717357494,5.542651706491597e-07,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.838972469973669e-07,3.067184479732532e-06,0.8096308680303819,4.501904413700686e-07,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.4158631478931056e-08
validation,lj_noisy,132,50,2.2538911252922844e-06,1.3521135770133696e-05,0.8333060799322187,2.652812554515549e-06,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.370154561504023e-06,1.3521135770133696e-05,0.8247074356919509,2.4842513539624638e-06,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.1626343621173874e-07
validation,lj_noisy,132,75,6.286443294811761e-06,3.2666182960383594e-05,0.8075550087245963,7.020759767328855e-06,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,6.327506525849458e-06,3.2666182960383594e-05,0.8062979524261149,6.764100817235885e-06,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.1063231037696823e-08
validation,lj_noisy,132,100,1.3227821909822524e-05,6.118311284808442e-05,0.7837994620727005,1.494174011895666e-05,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.3426040823105724e-05,6.118311284808442e-05,0.7805596969797512,1.4174501302477438e-05,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.9821891328320077e-07
validation,lj_noisy,132,125,2.55121794907609e-05,0.0001014992230921,0.7486465539976603,2.921768464148045e-05,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.663494342414197e-05,0.0001014992230921,0.737584755698355,2.70730524789542e-05,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.1227639333810691e-06
validation,lj_noisy,132,149,4.358717342256568e-05,0.000150934967678,0.7112188507865084,4.9418784328736365e-05,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.654519943869673e-05,0.000150934967678,0.6916208340933798,4.473141234484501e-05,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.95802601613105e-06
validation,lj_noisy,132,175,6.88888831064105e-05,0.0002120805875165,0.6751759134907229,7.677009125472978e-05,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,7.441006164299324e-05,0.0002120805875165,0.649142514577434,6.848815246485174e-05,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.521178536582738e-06
validation,lj_noisy,132,199,9.04712433111854e-05,0.0002682431077118,0.6627266807229393,0.000100456738437,61,1,1,same_source_cyclic_next_latent,False,r16_d8,456,0.0001003068173304,0.0002682431077118,0.626060038649144,8.953695942182094e-05,61,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-9.835574019214597e-06
validation,lj_noisy,61,0,1.546917900441258e-07,0.0,,3.384148499208095e-07,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.114112013870908e-07,0.0,,1.2798924444723523e-06,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.5671941134296503e-07
validation,lj_noisy,61,5,9.574405623880013e-08,9.96304834188777e-08,0.0390084143598684,2.468151762968773e-07,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.7252794982123305e-07,9.96304834188777e-08,-2.739096078205393,1.081019945559092e-06,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.7678389358243294e-07
validation,lj_noisy,61,10,7.532161561130124e-08,4.162667153195798e-07,0.8190544359198292,1.914191756213768e-07,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.8413040809027734e-07,4.162667153195798e-07,0.3174318348462179,9.360840067529352e-07,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.088087924789761e-07
validation,lj_noisy,61,25,1.993423950352735e-07,2.741091520874761e-06,0.9272762716906082,2.835685677382571e-07,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.405902475606126e-07,2.741091520874761e-06,0.8757464882267336,1.057087388289801e-06,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.412478525253391e-07
validation,lj_noisy,61,50,1.044652321979811e-06,1.1338017429807223e-05,0.9078628756352536,1.4424028904613806e-06,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.4010444147061207e-06,1.1338017429807223e-05,0.8764295060066827,2.7643595785775688e-06,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.563920927263098e-07
validation,lj_noisy,61,75,2.882452008634573e-06,2.6031604647869244e-05,0.8892710592517965,4.096294560440583e-06,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.43890383192047e-06,2.6031604647869244e-05,0.8678950499426107,5.041628810431575e-06,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-5.564518232858973e-07
validation,lj_noisy,61,100,5.144969236425823e-06,4.705508763436228e-05,0.8906607235246402,7.50410208638641e-06,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.763850367657142e-06,4.705508763436228e-05,0.8775084553567369,7.365100373135647e-06,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-6.188811312313192e-07
validation,lj_noisy,61,125,7.571577043563593e-06,7.433142309309915e-05,0.8981376014544981,1.1179304237884937e-05,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,8.394716132897884e-06,7.433142309309915e-05,0.8870636968380975,1.0117733836523256e-05,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-8.231390893342905e-07
validation,lj_noisy,61,149,1.0322733032808172e-05,0.0001063243253156,0.9029127812270412,1.5011953109933527e-05,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.1518489372974727e-05,0.0001063243253156,0.8916664710659693,1.338299989583902e-05,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.1957563401665555e-06
validation,lj_noisy,61,175,1.4557245776813945e-05,0.0001481663784943,0.9017506810604212,2.000494896492455e-05,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.559134034323506e-05,0.0001481663784943,0.8947714015711777,1.7512427803012542e-05,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.034094566421116e-06
validation,lj_noisy,61,199,2.099009361700155e-05,0.0001944780233316,0.8920695857690281,2.7391617550165392e-05,188,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.0823961676796895e-05,0.0001944780233316,0.8929238310835301,2.328234768356197e-05,188,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.6613194020465355e-07
validation,lj_noisy,188,0,1.680014918292727e-07,0.0,,1.567425158555125e-07,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,6.42529357719468e-07,0.0,,5.014168777961459e-07,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.7452786589019524e-07
validation,lj_noisy,188,5,9.124278932404196e-08,9.160689984355487e-08,0.0039747062735965,8.074166402138871e-08,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.6203416559365007e-07,9.160689984355487e-08,-4.043661191271687,3.52648186208171e-07,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.707913762696081e-07
validation,lj_noisy,188,10,7.481238384343669e-08,3.833892776583525e-07,0.8048657377682226,6.166671084884001e-08,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.5007064980163705e-07,3.833892776583525e-07,0.0869054764917199,2.641311311890604e-07,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.7525826595820035e-07
validation,lj_noisy,188,25,4.1795200900196505e-07,2.6204288587905467e-06,0.8405024400491186,3.915329784831556e-07,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.611944970951299e-07,2.6204288587905467e-06,0.7858386823925653,4.537324400644138e-07,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4324248809316487e-07
validation,lj_noisy,188,50,1.936615262820851e-06,1.1088137398473918e-05,0.8253435006056661,1.966167246791884e-06,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.2232250103115803e-06,1.1088137398473918e-05,0.7994951784582353,1.9696899471455254e-06,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.866097474907292e-07
validation,lj_noisy,188,75,4.840806468564551e-06,2.5567558623151854e-05,0.8106660655436566,4.868629275733838e-06,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.950935363012832e-06,2.5567558623151854e-05,0.8063586971291942,4.763091055792756e-06,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.1012889444828033e-07
validation,lj_noisy,188,100,8.88186514202971e-06,4.645999797503464e-05,0.8088276898590827,9.140723705058916e-06,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,8.378756319871172e-06,4.645999797503464e-05,0.8196565500417475,8.66149457579013e-06,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,5.031088221585378e-07
validation,lj_noisy,188,125,1.3868274436390491e-05,7.364279736066237e-05,0.8116818625388275,1.4765407286176924e-05,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.2867020814155694e-05,7.364279736066237e-05,0.8252779460408053,1.3796196071780288e-05,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.0012536222347973e-06
validation,lj_noisy,188,149,1.960960071301088e-05,0.000105726372567,0.8145249833424197,2.1226001990726218e-05,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.844124199124053e-05,0.000105726372567,0.8255757618133247,1.989407064684201e-05,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.1683587217703496e-06
validation,lj_noisy,188,175,2.760196730378084e-05,0.000146960519487,0.812181071486922,2.969283195852768e-05,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.6572328351903707e-05,0.000146960519487,0.8191872997955253,2.813345054164529e-05,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,1.029638951877132e-06
validation,lj_noisy,188,199,3.72647336916998e-05,0.0001916797627927,0.8055885861462224,3.9490572817157954e-05,67,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.689798541017808e-05,0.0001916797627927,0.8075019247072589,3.798617399297655e-05,67,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,3.667482815217227e-07
validation,lj_noisy,67,0,2.0177526494080666e-07,0.0,,6.499685412109102e-08,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,6.181195431054221e-07,0.0,,3.867472742058453e-07,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.163442781646154e-07
validation,lj_noisy,67,5,1.2158879769685882e-07,8.974264886774108e-08,-0.3548608073297596,3.5373840745478446e-08,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,4.79245386486582e-07,8.974264886774108e-08,-4.340218865089145,2.486501671228325e-07,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-3.5765658878972317e-07
validation,lj_noisy,67,10,8.749395163931696e-08,3.756259161491471e-07,0.7670715787230816,5.5550042787899656e-08,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.842219769012445e-07,3.756259161491471e-07,-0.0228846317107795,1.6232203847721396e-07,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-2.9672802526192754e-07
validation,lj_noisy,67,25,2.144982147456176e-07,2.4605394628451904e-06,0.912824720763638,3.4377345059510844e-07,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,3.924732254745322e-07,2.4605394628451904e-06,0.8404930173236463,2.165461978620442e-07,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.779750107289146e-07
validation,lj_noisy,67,50,9.971337249226051e-07,1.0304262104909869e-05,0.9032309431989816,1.260175622519455e-06,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.1537184718690696e-06,1.0304262104909869e-05,0.8880348286832362,1.0110260291185114e-06,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.565847469464645e-07
validation,lj_noisy,67,75,2.689709390324424e-06,2.4312985260621645e-05,0.8893714876436505,2.9791005999868503e-06,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.8299268706177827e-06,2.4312985260621645e-05,0.8836043027920042,2.744244056884781e-06,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.4021748029335868e-07
validation,lj_noisy,67,100,5.28323926118901e-06,4.4734984840033576e-05,0.8818991605768689,5.756905011367053e-06,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,5.330269232217688e-06,4.4734984840033576e-05,0.8808478587557808,5.401138423621887e-06,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.702997102867812e-08
validation,lj_noisy,67,125,8.937828170019202e-06,7.140247180359438e-05,0.8748246672103406,9.90205899142893e-06,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,8.901532055460848e-06,7.140247180359438e-05,0.8753329985557622,9.119043170358054e-06,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,3.629611455835402e-08
validation,lj_noisy,67,149,1.348900332232006e-05,0.0001028560582199,0.8688555292146269,1.5123053344723305e-05,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.342029372608522e-05,0.0001028560582199,0.8695235462223168,1.3770550140179694e-05,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,6.87095962348411e-08
validation,lj_noisy,67,175,1.9659508325275965e-05,0.0001433728903066,0.8628784822344763,2.25480707740644e-05,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,1.9625604181783277e-05,0.0001433728903066,0.8631149575082897,2.038435559370555e-05,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,3.390414349268783e-08
validation,lj_noisy,67,199,2.670040885277558e-05,0.0001868223625933,0.857081301819901,3.165070302202366e-05,15,1,1,same_source_cyclic_next_latent,False,r16_d8,456,2.690004293981474e-05,0.0001868223625933,0.8560127247809003,2.9291601094882932e-05,15,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-1.9963408703915775e-07
validation,lj_noisy,15,0,6.887480452633099e-08,0.0,,2.888074561724352e-07,79,1,1,same_source_cyclic_next_latent,False,r16_d8,786,4.987833222003246e-07,0.0,,9.512207839179608e-07,79,1,1,same_source_cyclic_next_latent,False,ljonly_r16_d8,8,-4.2990851767399363e-07
