split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only,variant,seed,affine_x0_to_xt_mse,last_increment_extrapolation_mse,last_increment_extrapolation_valid,nodes,pca_in_sample_rank2_mse,pca_in_sample_rank4_mse,pca_in_sample_rank8_mse,persistence_mse,persistence_valid,zero_motion_mse,_merge,matched_motion_audit
train,reid,45,5,3.897181954926055e-08,1.0940514982848981e-07,0.6437844140759814,2.516574113542447e-07,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,5.8082248543944205e-09,5.508900909520863e-12,1,168,4.615526761114669e-09,5.091828835476415e-11,4.5437857652974636e-13,4.802892094573065e-09,1,1.094051463341593e-07,both,True
train,reid,45,10,8.541722706922884e-08,4.6404014142353844e-07,0.8159270730174464,2.7550146342036896e-07,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.3586351265515073e-08,1.782419443354886e-12,1,168,9.330168323056139e-10,1.9904056199665108e-11,3.122033608190249e-13,5.062193605581446e-09,1,4.6404013176076853e-07,both,True
train,reid,45,25,5.239718916527636e-07,3.134937742288457e-06,0.8328605112041964,9.33814305881242e-07,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.955966837745631e-07,1.464046598778008e-12,1,168,1.07501538230751e-09,6.673756677753562e-12,2.8049455260250473e-13,5.516585068980364e-09,1,3.1349375635643758e-06,both,True
train,reid,45,50,1.8878336049965585e-06,1.3438479982141873e-05,0.859520302332908,4.2417741497047246e-06,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.500220659731511e-06,1.3375150273768781e-12,1,168,1.4975235768499292e-09,2.205811725988737e-12,3.27486214778875e-13,5.987872325197103e-09,1,1.3438480083460932e-05,both,True
train,reid,45,75,4.179334609943908e-06,3.157326864311472e-05,0.86763060051892,1.0817878319357987e-05,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.859408736423617e-06,1.269112024372759e-12,1,168,1.419734886772337e-10,3.082149946936524e-12,3.300576461245675e-13,6.259381021635997e-09,1,3.1573268670424786e-05,both,True
train,reid,45,100,7.917922630440444e-06,5.785295434179716e-05,0.8631371081991579,2.0875546397292052e-05,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,7.50090567931626e-06,1.21955744954529e-12,1,168,3.728973846804286e-10,3.393930483287829e-12,3.252021060122066e-13,6.44931093283747e-09,1,5.7852958064942316e-05,both,True
train,reid,45,125,1.3413746273727156e-05,9.246835543308408e-05,0.8549369001870679,3.477460268186405e-05,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.2498724739453232e-05,1.3623303217236451e-12,1,168,1.0640970526621482e-09,8.102696096587432e-13,3.67344387652512e-13,6.597715378752473e-09,1,9.246835566311007e-05,both,True
train,reid,45,149,2.0705701899714768e-05,0.0001336682325927,0.8450963142244974,5.247378066997044e-05,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.8619630310436903e-05,1.306130268795004e-12,1,168,6.760608747471369e-10,3.707379586659286e-12,3.803209575703365e-13,6.667428262505772e-09,1,0.00013366824208000002,both,True
train,reid,45,175,3.1361552828457206e-05,0.0001872494176495,0.8325145507947741,7.740412547718734e-05,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.6752827602511655e-05,1.301857508178689e-12,1,168,7.108406219329848e-11,1.9800210417533123e-12,4.12896505504263e-13,6.767472822636231e-09,1,0.00018724940576800002,both,True
train,reid,45,199,4.429717955645174e-05,0.0002450735773891,0.819249467737936,0.0001062965602613,43,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.5677342629201735e-05,1.305781162310387e-12,1,168,4.103278625773999e-09,1.800911922694402e-11,3.6954013786313223e-13,6.8661605583642295e-09,1,0.00024507358573800004,both,True
train,reid,43,0,1.778537210839204e-07,0.0,,3.304227291778261e-08,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,8.864230101881299e-32,,0,128,1.803426286867399e-10,6.40353713729618e-12,6.746712468057233e-14,,0,0.0,both,True
train,reid,43,5,8.994027211883805e-08,1.0691530860640341e-07,0.1587708692873631,8.69233005573733e-08,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,4.621825949171977e-10,1.9052391805331973e-12,1,128,1.1520214855287528e-11,1.3688508409187361e-12,3.413807448948993e-13,4.344180017462292e-09,1,1.0691530346354801e-07,both,True
train,reid,43,10,4.4847727309615955e-08,4.315665478316078e-07,0.896081548639597,2.0000116762730613e-07,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.7847869490739553e-09,1.542711965796641e-12,1,128,4.607894417574359e-12,4.647314567830468e-13,2.989100067070404e-13,4.374420996447307e-09,1,4.3156654185452987e-07,both,True
train,reid,43,25,5.5740230209266883e-08,2.7168591714143986e-06,0.9794835776562358,7.139618105611589e-07,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.283032178126487e-08,1.4306016257964539e-12,1,128,4.511306251129044e-12,4.2304126998413167e-13,2.9255457841012823e-13,4.370946886216449e-09,1,2.716859328996465e-06,both,True
train,reid,43,50,1.5002289899257448e-07,1.0897718311753124e-05,0.9862335495650704,1.3473926401275094e-06,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.011367402154121e-07,1.7807849650181699e-12,1,128,2.15727988823671e-12,3.381785901496305e-13,3.0563083566949304e-13,4.362092371896207e-09,1,1.0897718596723402e-05,both,True
train,reid,43,75,2.423500120585232e-07,2.454836430842988e-05,0.990127651316658,1.3751571259490447e-06,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.374834138658119e-07,1.648842835947879e-12,1,128,1.1074252598455069e-12,4.710226637172289e-13,3.02611937244977e-13,4.3636453678448704e-09,1,2.454836562931928e-05,both,True
train,reid,43,100,4.014988235212513e-07,4.367970905150287e-05,0.9908081158908856,1.3108383427606896e-06,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,4.3432446951267707e-07,1.775964903703028e-12,1,128,7.517307685834252e-13,4.126184405838637e-13,2.868731121296085e-13,4.392974914702876e-09,1,4.367970812126566e-05,both,True
train,reid,43,125,6.112549044701154e-07,6.829092308180407e-05,0.9910492511026991,1.37393385557516e-06,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,6.940966195587143e-07,3.471038201600853e-12,1,128,1.750155906937369e-12,3.8550720295368313e-13,2.778469556573706e-13,4.411548759167971e-09,1,6.82909250732849e-05,both,True
train,reid,43,149,8.561542017559987e-07,9.70740511547774e-05,0.9911804010281704,1.4938296999389422e-06,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.0052621751605678e-06,2.063874109592065e-12,1,128,1.4879403254245268e-12,3.3094765050128985e-13,2.9828184028259294e-13,4.3877347076715575e-09,1,9.707405050166081e-05,both,True
train,reid,43,175,1.2240648175065871e-06,0.0001339756854576,0.9908635301000712,1.6767525039540487e-06,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.4137564513958028e-06,2.75649403815221e-12,1,128,4.661944840863308e-13,4.2104315720152377e-13,2.9042865062014215e-13,4.424972624946699e-09,1,0.00013397567331100002,both,True
train,reid,43,199,1.788336476238328e-06,0.0001733038807287,0.9896809207692407,1.9959500150434906e-06,73,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.859087730718169e-06,2.023298049962834e-12,1,128,7.658873031935568e-12,6.366702451184107e-13,2.920554786799194e-13,4.395926596089436e-09,1,0.000173303869657,both,True
train,reid,73,0,3.673591209008009e-08,0.0,,3.724806845184503e-07,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,5.575448241680793e-32,,0,148,1.141936695506704e-10,9.877691456331678e-13,5.927581192241184e-14,,0,0.0,both,True
train,reid,73,5,6.631946547486224e-08,1.0321873844532092e-07,0.3574861844490156,2.435882606732776e-07,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.162680248557333e-10,1.741069470259845e-12,1,148,1.030198391358557e-11,3.406232978612389e-13,2.485488445868898e-13,4.1042461009587e-09,1,1.032187430246041e-07,both,True
train,reid,73,10,1.4208107756985558e-07,4.108747191367002e-07,0.6541985404495416,1.6800358082491584e-07,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.93269708678027e-09,1.653470494232693e-12,1,148,1.439793204322636e-12,4.4120243750047016e-13,3.208640213827133e-13,4.07659769097431e-09,1,4.1087473003126164e-07,both,True
train,reid,73,25,4.856964892496762e-07,2.558030018917634e-06,0.8101286983898701,2.031863459706074e-07,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.5837148689931052e-08,1.218199642752541e-12,1,148,4.340243684941915e-12,3.3657351056364633e-13,2.672788174030063e-13,4.081709394419261e-09,1,2.558030040708625e-06,both,True
train,reid,73,50,7.79896595304308e-07,1.0220051990472712e-05,0.923689566742778,9.806517482502386e-07,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,7.001945236055785e-08,1.477744200936339e-12,1,148,1.022395436142e-12,3.2347424129340163e-13,2.9765774870119944e-13,4.072458643066023e-09,1,1.022005198912718e-05,both,True
train,reid,73,75,6.170853907860874e-07,2.298522122146096e-05,0.9731529496783818,2.689430402824655e-06,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.6400956721959947e-07,1.471120660420542e-12,1,148,4.141493726707414e-13,3.366577356647694e-13,2.9290521432959833e-13,4.0926018313260985e-09,1,2.2985222451394315e-05,both,True
train,reid,73,100,5.150882316229399e-07,4.084977626916952e-05,0.9873906719040788,5.447007424663752e-06,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.988635375495221e-07,2.235851771679343e-12,1,148,8.769037794187611e-13,2.85288449680522e-13,2.814069300427642e-13,4.104472149920031e-09,1,4.084977538490043e-05,both,True
train,reid,73,125,6.005405452924606e-07,6.38140772935003e-05,0.9905892152521396,9.274843250750564e-06,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,4.762613285639145e-07,1.838694332628807e-12,1,148,1.584111322508022e-12,4.1036230387863706e-13,2.5316492813867864e-13,4.101980095751785e-09,1,6.381407288560032e-05,both,True
train,reid,73,149,7.910240924502432e-07,9.065200720215216e-05,0.991274058712387,1.390042234561406e-05,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,6.874060898618769e-07,1.5223090301937492e-12,1,148,7.172049446461629e-13,4.085784097658423e-13,3.1841902313988483e-13,4.091496044048007e-09,1,9.065200574987467e-05,both,True
train,reid,73,175,1.092970705940388e-06,0.0001250171335414,0.99125743268159,1.993696241697762e-05,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,9.634181464309203e-07,6.043932461214578e-12,1,148,8.597354774170684e-13,5.683168488639203e-13,3.036792611557547e-13,4.039977101289724e-09,1,0.000125017131651,both,True
train,reid,73,199,1.507874799244746e-06,0.0001616336521692,0.9906710342864384,2.654655145306606e-05,85,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.2628444754731612e-06,3.928282325225025e-12,1,148,3.160298308998152e-12,5.012096764972143e-13,2.872584510567789e-13,4.103509799726664e-09,1,0.000161633646227,both,True
train,reid,85,0,3.6356468058329483e-07,0.0,,5.153075335329049e-07,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,5.305682343409294e-32,,0,148,2.360628869765498e-09,6.529001649247455e-11,2.527674818088652e-14,,0,0.0,both,True
train,reid,85,5,2.5460741426286404e-07,9.90699291492092e-08,-1.5699767472266974,4.19887555835885e-07,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.353090998694354e-09,4.161091248323105e-12,1,148,2.834289307332199e-10,7.829078271259257e-12,3.393712285778888e-13,4.080361139097236e-09,1,9.906993628489285e-08,both,True
train,reid,85,10,1.9050790456276445e-07,4.059011473600549e-07,0.5306544319920972,3.9256391914932475e-07,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.9553062371721934e-08,1.71724453812442e-12,1,148,8.787785926715842e-11,1.2330876230421091e-12,2.7861620690620283e-13,4.239655117545178e-09,1,4.059011752009945e-07,both,True
train,reid,85,25,2.257193756349807e-07,2.630274593684589e-06,0.9141841022314008,5.99707675519312e-07,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.727426164833708e-07,1.514326733279952e-12,1,148,1.2385232941832342e-10,2.0468870958735242e-12,3.159697374431363e-13,4.369391259585372e-09,1,2.6302744811280618e-06,both,True
train,reid,85,50,7.734347491350491e-07,1.072301711246837e-05,0.927871536432062,2.0917600522807334e-06,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,7.977389080953343e-07,1.233132702208064e-12,1,148,8.087045067508508e-11,5.403166226942853e-13,3.248306021814036e-13,4.391068427818636e-09,1,1.0723017059937702e-05,both,True
train,reid,85,75,1.74468459590571e-06,2.430160930089187e-05,0.9282070345916688,5.058089300291613e-06,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.894254969469023e-06,1.459220942519185e-12,1,148,6.208967892974836e-12,5.9299699647815e-13,2.529063788122106e-13,4.401600380143739e-09,1,2.4301609667140255e-05,both,True
train,reid,85,100,3.1449494599655736e-06,4.336205529398285e-05,0.9274723156307126,8.654993507661857e-06,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.467038582491789e-06,1.3732658501714022e-12,1,148,3.429741077017695e-11,4.0245417290150903e-13,3.228520645874419e-13,4.3940620386872185e-09,1,4.3362056990457156e-05,both,True
train,reid,85,125,4.998604708816856e-06,6.791073246859014e-05,0.926394481003002,1.2402170796121936e-05,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,5.520862459031892e-06,1.468995188650179e-12,1,148,6.835403235249107e-11,4.852246486809402e-13,3.684169400512522e-13,4.391493783720275e-09,1,6.79107346092327e-05,both,True
train,reid,85,149,7.229945367726032e-06,9.663699165685102e-05,0.9251844946353576,1.6365675037377514e-05,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,7.949773206788306e-06,1.38223303868591e-12,1,148,3.352542976545054e-11,7.452290879845302e-13,3.053727288353036e-13,4.396038119911956e-09,1,9.663699641748697e-05,both,True
train,reid,85,175,1.0240354640700389e-05,0.0001334734115516,0.923277943362258,2.1696458134101704e-05,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.1092872927549413e-05,1.102909790553904e-12,1,148,7.435536086383309e-12,3.487267551913268e-13,3.4756249076041893e-13,4.3955872683727246e-09,1,0.00013347342132800002,both,True
train,reid,85,199,1.3759071407548618e-05,0.0001727537455735,0.9203544249540518,2.79051237157546e-05,60,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.4473754600852362e-05,1.6219675547982051e-12,1,148,2.551851751366273e-10,1.774630482869081e-12,3.745477621663371e-13,4.398773549937981e-09,1,0.000172753730485,both,True
train,depablo_low_temp,99,0,1.0534078001001037e-06,0.0,,1.4883548828947823e-06,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.1022407167137891e-31,,0,144,4.841287240567242e-10,2.347805079835346e-11,2.273170168275593e-14,,0,0.0,both,True
train,depablo_low_temp,99,5,8.247633900282381e-07,1.005318210900441e-07,-7.204003280608196,1.1828433343907818e-06,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.4053179713398762e-09,3.897582627714368e-12,1,144,1.203847179093171e-11,4.381765492116729e-12,2.316020780451336e-13,4.2014288475991795e-09,1,1.005318129375037e-07,both,True
train,depablo_low_temp,99,10,6.234020588635758e-07,4.115541969440528e-07,-0.5147508238102645,9.176173989544624e-07,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.335402732307057e-08,1.6713590437167172e-12,1,144,3.512149235768229e-12,5.38338881819163e-13,2.282173361833417e-13,4.2504901121444944e-09,1,4.115542098881404e-07,both,True
train,depablo_low_temp,99,25,3.050629970857699e-07,2.6255513603246072e-06,0.8838099297177513,7.008221700743889e-07,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.0534089047990289e-07,1.323887935991132e-12,1,144,5.240420359405037e-12,8.06488381712192e-13,2.581140910869848e-13,4.2802664907068275e-09,1,2.625551486125708e-06,both,True
train,depablo_low_temp,99,50,3.743728598237794e-07,1.0610699973767623e-05,0.9647174210231816,1.701797145869932e-06,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,4.636337202517425e-07,1.438749283338168e-12,1,144,3.5460752787420906e-12,2.634599209207988e-13,2.5260317889730575e-13,4.306485564504826e-09,1,1.0610699503369241e-05,both,True
train,depablo_low_temp,99,75,8.004597020772053e-07,2.401239726168569e-05,0.9666647318319016,3.655999762486317e-06,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,1.0938807384895779e-06,1.27348165676248e-12,1,144,1.043223742848885e-12,3.5396008074263833e-13,2.5317453449740573e-13,4.324077255345618e-09,1,2.401239648344194e-05,both,True
train,depablo_low_temp,99,100,1.4449286709350415e-06,4.289457501727156e-05,0.9663144192394204,6.294085778790759e-06,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,2.016380571351421e-06,1.415169288443767e-12,1,144,6.700240577092334e-13,3.149211567976685e-13,2.759865277156065e-13,4.367614795736632e-09,1,4.2894574040592234e-05,both,True
train,depablo_low_temp,99,125,2.3448058072972344e-06,6.73249815008603e-05,0.965171831391186,9.98154609987978e-06,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.2533307112927333e-06,1.404475934741912e-12,1,144,2.708999102465131e-12,3.053983525859758e-13,2.53758672220241e-13,4.41319035759563e-09,1,6.73249814017712e-05,both,True
train,depablo_low_temp,99,149,3.5711750570044387e-06,9.607322863303124e-05,0.9628286140913908,1.502705617895117e-05,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,4.760378535173725e-06,1.6654677590325969e-12,1,144,2.927205383667628e-12,2.268055237937149e-13,2.089451613609095e-13,4.453188063315953e-09,1,9.607322154944009e-05,both,True
train,depablo_low_temp,99,175,5.562242677115137e-06,0.0001331570965703,0.9582279666620986,2.2924352379050102e-05,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,6.774724471471958e-06,1.346270916406445e-12,1,144,4.131538118016488e-13,2.97371029320508e-13,2.647254602415007e-13,4.491626531094724e-09,1,0.000133157107261,both,True
train,depablo_low_temp,99,199,8.405168046010658e-06,0.0001729730283841,0.9514076378003632,3.234369796700776e-05,145,1,1,same_source_cyclic_next_latent,False,r96_d8,786,9.018370211332623e-06,2.4268350694427112e-12,1,144,1.43201624097181e-11,4.5004112320071734e-13,2.691428553932575e-13,4.530845385948224e-09,1,0.00017297302998400002,both,True
train,depablo_low_temp,145,0,1.942532662724261e-06,0.0,,2.2826868644187925e-06,7,1,1,same_source_cyclic_next_latent,False,r96_d8,786,5.3501086638727225e-30,,0,164,5.000738290180945e-09,6.494517248590988e-11,7.880875528500355e-15,,0,0.0,both,True
train,depablo_low_temp,145,5,1.60274669269711e-06,1.0263002536703425e-07,-14.616742634187515,2.028014932875521e-06,7,1,1,same_source_cyclic_next_latent,False,r96_d8,786,6.5289705820558194e-09,7.351653592538743e-12,1,164,4.6447495711296975e-10,1.387038741546197e-11,1.8521206951127113e-13,4.581923901728856e-09,1,1.026300310892184e-07,both,True
train,depablo_low_temp,145,10,1.2985523198949522e-06,4.336185099873546e-07,-1.9946883954119512,1.8401140096102608e-06,7,1,1,same_source_cyclic_next_latent,False,r96_d8,786,4.005303327769198e-08,2.1918764094925943e-12,1,164,5.854479055093218e-11,2.9494930324362123e-12,2.681983666878589e-13,4.783315282246344e-09,1,4.3361844521737874e-07,both,True
train,depablo_low_temp,145,25,9.35420530367992e-07,2.8988624762860127e-06,0.6773146232288876,1.8054275869872072e-06,7,1,1,same_source_cyclic_next_latent,False,r96_d8,786,3.516316097300552e-07,1.2650302000195581e-12,1,164,2.361922741622254e-10,4.464891614790342e-12,2.370697845444575e-13,4.9542474755124954e-09,1,2.898862575876075e-06,both,True
