variant,seed,split,source,frame,control,transfer_only,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,3.281232816618723e-05,1.3693910162970723e-05,-1.0085235140521067,3.285061982296136e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,4.282026853843143e-05,1.584389799802466e-05,-0.7129021014723396,4.53344542137222e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,3.568140481746033e-05,1.7265989811221516e-05,-0.16422727785445776,3.337780576941745e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,3.906873643301058e-05,2.7122223900732934e-05,0.11775520565403622,4.265676450073987e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,3.572993808801969e-05,4.14705596085696e-05,0.4004392795515105,4.165490448144469e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,20,20,4.478527130230977e-05,6.200029838509884e-05,0.4528886232764405,4.967848924478669e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,20,20,3.6225744395317454e-05,8.78934384672806e-05,0.6853861444808721,5.108720946508992e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,20,20,3.706552753327855e-05,0.00011536433339638725,0.7156556757998219,5.3683163423548756e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,20,20,3.511999581177815e-05,0.00015396435883299,0.7901351439897375,6.343666160545466e-05
r96_d4,3456456,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,20,20,4.0249433686764296e-05,0.00019460193216213,0.8115381142205134,8.044069046489143e-05
r96_d4,3456456,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,5,1.0639120233690846e-06,0.0,,1.3947967701710694e-06
r96_d4,3456456,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,5,7.809663799207556e-07,1.0330704327543572e-07,-6.5384362622979095,1.1389365070613167e-06
r96_d4,3456456,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,5,5.460338584839519e-07,4.2783193521245266e-07,-0.25599378197882167,9.600688684940905e-07
r96_d4,3456456,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,5,2.9222149038332646e-07,2.7642588065646125e-06,0.8976686561828797,1.1075972906837706e-06
r96_d4,3456456,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,5,7.212735454231734e-07,1.1252334661548958e-05,0.9375876930478977,3.0449821679212617e-06
r96_d4,3456456,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,5,1.698804817351629e-06,2.554690981924068e-05,0.9351003712100955,6.734302905897493e-06
r96_d4,3456456,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,5,2.9184035838625276e-06,4.572098987409845e-05,0.9379243323409749,1.1970725336141185e-05
r96_d4,3456456,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,5,4.424362850841135e-06,7.185182621469722e-05,0.9402798069803973,1.877994855021825e-05
r96_d4,3456456,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,5,6.240807374524593e-06,0.0001026177080347917,0.9410351394745721,2.7129773116030265e-05
r96_d4,3456456,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,5,8.933561048252159e-06,0.00014230119413692,0.9389387449540401,3.857201081700623e-05
r96_d4,3456456,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,5,1.2541176374725183e-05,0.00018488138739482,0.9336883716880955,5.20283603691496e-05
r96_d4,3456456,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,3.9154774640337563e-07,0.0,,4.5072590069139553e-07
r96_d4,3456456,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,2.3174875991571752e-07,9.486441570061288e-08,-1.4155648748593233,2.9498188780507917e-07
r96_d4,3456456,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,1.4726087016470046e-07,3.9631250956517763e-07,0.6316661109714499,2.1961878218235143e-07
r96_d4,3456456,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,3.520152120017883e-07,2.6223908207612114e-06,0.8650897957967827,4.901547129065875e-07
r96_d4,3456456,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,1.6409263025707333e-06,1.09006710772519e-05,0.8479450303603226,2.0559686618071284e-06
r96_d4,3456456,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,4.147827030465123e-06,2.5082033971557394e-05,0.8323094098220402,4.97891824124963e-06
r96_d4,3456456,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,8.125078238663264e-06,4.512062150752172e-05,0.8171963467719638,9.338686049886747e-06
r96_d4,3456456,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.3168278746888972e-05,7.115652042557485e-05,0.812423906355062,1.4915527390257922e-05
r96_d4,3456456,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.8947773969557603e-05,0.000101857472327506,0.8122019359976947,2.1182969067012892e-05
r96_d4,3456456,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.681046498764772e-05,0.00014140228158788,0.8096487465797398,2.9286399876582436e-05
r96_d4,3456456,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.583251018426381e-05,0.00018346654542252,0.8048183446114283,3.824555205937941e-05
r96_d4,3456456,train,reid,0,same_source_cyclic_next_latent,False,5,5,1.8120635374430098e-07,0.0,,2.258798616594504e-07
r96_d4,3456456,train,reid,5,same_source_cyclic_next_latent,False,5,5,9.01424524357708e-08,1.0300576320787514e-07,0.10939927288422162,1.409444411848426e-07
r96_d4,3456456,train,reid,10,same_source_cyclic_next_latent,False,5,5,7.281188416641272e-08,4.223456016916316e-07,0.8261025429333685,1.4144656290682178e-07
r96_d4,3456456,train,reid,25,same_source_cyclic_next_latent,False,5,5,3.258305476094847e-07,2.7308132757752903e-06,0.8836366161814043,5.441714108656015e-07
r96_d4,3456456,train,reid,50,same_source_cyclic_next_latent,False,5,5,1.1884187017585645e-06,1.1211941819055938e-05,0.8977087733799595,2.1553863462031587e-06
r96_d4,3456456,train,reid,75,same_source_cyclic_next_latent,False,5,5,2.645673578172136e-06,2.5625861235312185e-05,0.9002399511746233,5.004940976505168e-06
r96_d4,3456456,train,reid,100,same_source_cyclic_next_latent,False,5,5,4.835083871057577e-06,4.607020091498271e-05,0.899259928724188,9.204221646541555e-06
r96_d4,3456456,train,reid,125,same_source_cyclic_next_latent,False,5,5,7.649402664355876e-06,7.261199498316273e-05,0.8999869952205166,1.4931089117453666e-05
r96_d4,3456456,train,reid,149,same_source_cyclic_next_latent,False,5,5,1.1026005802250438e-05,0.00010387085058025612,0.9003183356363131,2.2186559021974972e-05
r96_d4,3456456,train,reid,175,same_source_cyclic_next_latent,False,5,5,1.571291280697551e-05,0.00014417658676388,0.8987009170091719,3.2409159757662565e-05
r96_d4,3456456,train,reid,199,same_source_cyclic_next_latent,False,5,5,2.1343538833207276e-05,0.0001873652596259,0.894844934583011,4.433465592227425e-05
r96_d4,3456456,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,20,20,8.254918718364479e-07,0.0,,1.0260843678722154e-06
r96_d4,3456456,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,20,20,5.807333320007046e-07,1.0374946519675632e-07,-4.61328664939461,8.274997603585632e-07
r96_d4,3456456,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,20,20,3.951150228331812e-07,4.3081104337261424e-07,0.08987153412461786,7.369957831571128e-07
r96_d4,3456456,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,20,20,2.90540057434896e-07,2.7970711698799277e-06,0.8969405181440667,1.269140204840369e-06
r96_d4,3456456,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,20,20,7.617713201568676e-07,1.1410252727728221e-05,0.9348598416666366,4.153889361191432e-06
r96_d4,3456456,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,20,20,1.6400723424681018e-06,2.5913254285114816e-05,0.9396561598604475,8.996661591709199e-06
r96_d4,3456456,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,20,20,2.7782362906236814e-06,4.636267858586507e-05,0.9440646069665839,1.5751083458326322e-05
r96_d4,3456456,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,20,20,4.183866812468295e-06,7.281413381861057e-05,0.9470580211395246,2.478744588643167e-05
r96_d4,3456456,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,20,20,5.881212874214725e-06,0.00010390844217907658,0.9481510107710778,3.596354547426017e-05
r96_d4,3456456,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,20,20,8.547626998733904e-06,0.000143952339203645,0.9457886929294714,5.180418916097096e-05
r96_d4,3456456,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,20,20,1.2690952183902482e-05,0.000186840589594735,0.9384005478015242,7.170177539136163e-05
r96_d4,3456456,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,4.3610568454255374e-07,0.0,,5.443885218170408e-07
r96_d4,3456456,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,2.715421832277798e-07,9.562797735895856e-08,-1.8481715446581375,3.891156675095431e-07
r96_d4,3456456,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,1.8027181596380616e-07,4.023101709549337e-07,0.5517209416030535,3.1057032270354055e-07
r96_d4,3456456,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,3.620566083384347e-07,2.700515562992223e-06,0.8672476685172799,5.764845880662506e-07
r96_d4,3456456,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.642650846633842e-06,1.1352922138030408e-05,0.8577467730408858,2.269579869107474e-06
r96_d4,3456456,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.144524405091943e-06,2.626361301736324e-05,0.8450459419373899,5.333985927791218e-06
r96_d4,3456456,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,7.887517017479696e-06,4.754355759359896e-05,0.8364618477584242,9.668971188148134e-06
r96_d4,3456456,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.3030703894401085e-05,7.536162738688264e-05,0.8297389364487214,1.5759685220473328e-05
r96_d4,3456456,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.9499456266203195e-05,0.00010829863385876113,0.8229604123673789,2.3274943532669568e-05
r96_d4,3456456,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.863857225747779e-05,0.00015109891755851,0.8137630281713898,3.3679422267596236e-05
r96_d4,3456456,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,3.937552974093705e-05,0.00019709730695462,0.8035394058979006,4.607689115800895e-05
r96_d4,3456456,validation,reid,0,same_source_cyclic_next_latent,False,20,20,2.9312246958568266e-07,0.0,,3.483624823275022e-07
r96_d4,3456456,validation,reid,5,same_source_cyclic_next_latent,False,20,20,1.6745118056604724e-07,1.0172996844914906e-07,-0.6565169095463512,2.2685225635754592e-07
r96_d4,3456456,validation,reid,10,same_source_cyclic_next_latent,False,20,20,1.1561012502880885e-07,4.1971166808707494e-07,0.7250000349644143,1.836438681124264e-07
r96_d4,3456456,validation,reid,25,same_source_cyclic_next_latent,False,20,20,3.37839061792522e-07,2.7402936780163147e-06,0.8820989026547604,4.7621158287824984e-07
r96_d4,3456456,validation,reid,50,same_source_cyclic_next_latent,False,20,20,1.515385465467034e-06,1.1289792837487767e-05,0.8738429235035607,1.972489674528788e-06
r96_d4,3456456,validation,reid,75,same_source_cyclic_next_latent,False,20,20,3.6353214994733206e-06,2.5800835919653765e-05,0.8692236670110818,4.698982721151879e-06
r96_d4,3456456,validation,reid,100,same_source_cyclic_next_latent,False,20,20,6.786775310274607e-06,4.6367003233172e-05,0.8654247144119737,8.806408987993564e-06
r96_d4,3456456,validation,reid,125,same_source_cyclic_next_latent,False,20,20,1.0848603756130614e-05,7.307437172130449e-05,0.8645745337654184,1.4297187021838909e-05
r96_d4,3456456,validation,reid,149,same_source_cyclic_next_latent,False,20,20,1.5692286990542925e-05,0.00010457381868034193,0.8639798008529878,2.1076565144539926e-05
r96_d4,3456456,validation,reid,175,same_source_cyclic_next_latent,False,20,20,2.238151981828196e-05,0.00014527933526545998,0.8611659427174896,3.0520255086226616e-05
r96_d4,3456456,validation,reid,199,same_source_cyclic_next_latent,False,20,20,3.0426232331137727e-05,0.00018904373064282,0.8556431683121201,4.1644136172176416e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,20,20,2.257239398684163e-06,0.0,,2.160413445650988e-06
r96_d8,123,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,1.936018141037721e-05,1.3693910162970723e-05,-1.1835877363899998,1.9044350606378656e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,2.5339378282749162e-05,1.584389799802466e-05,-0.43036834033143273,2.6676673880388015e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,2.0155708872944088e-05,1.7265989811221516e-05,0.19335556773903886,2.0080995892612918e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,2.7051563736788257e-05,2.7122223900732934e-05,0.371892212310544,3.0016635952277695e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,2.2940600311467813e-05,4.14705596085696e-05,0.5966569179353005,2.9361251955606348e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,20,20,2.6164691797701842e-05,6.200029838509884e-05,0.6692459745428663,3.2037632979605164e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,20,20,3.136846240749078e-05,8.78934384672806e-05,0.7212934232560781,4.689928958895092e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,20,20,3.396376831687388e-05,0.00011536433339638725,0.7404509349929396,5.1735139822991075e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,20,20,3.4182715160108805e-05,0.00015396435883299,0.7971349925126712,6.0563064448606685e-05
r96_d8,123,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,20,20,3.7075251157142786e-05,0.00019460193216213,0.8257972590474241,7.356698777128324e-05
r96_d8,123,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,5,1.8036669587218057e-06,0.0,,2.0324573540619894e-06
r96_d8,123,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,5,1.3873570139821822e-06,1.0330704327543572e-07,-12.379937643023087,1.6392375187024299e-06
r96_d8,123,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,5,9.761692524534738e-07,4.2783193521245266e-07,-1.24528093046215,1.2663026183190595e-06
r96_d8,123,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,5,3.931228263809317e-07,2.7642588065646125e-06,0.8606875992960614,9.819747845085659e-07
r96_d8,123,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,5,7.131274287530687e-07,1.1252334661548958e-05,0.9377325911562802,2.513973072382214e-06
r96_d8,123,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,5,1.558438009396923e-06,2.554690981924068e-05,0.9404746040025522,5.840433959747315e-06
r96_d8,123,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,5,2.6741823035081325e-06,4.572098987409845e-05,0.9432250659125337,1.1137922410853206e-05
r96_d8,123,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,5,4.168337022747437e-06,7.185182621469722e-05,0.9438154579127472,1.8386230112810154e-05
r96_d8,123,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,5,6.070835115679074e-06,0.0001026177080347917,0.9427698218110528,2.6770140357257334e-05
r96_d8,123,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,5,8.914493628253695e-06,0.00014230119413692,0.9393991227604517,3.6848688250756825e-05
r96_d8,123,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,5,1.2942390731041086e-05,0.00018488138739482,0.9322329660080712,4.654521035263315e-05
r96_d8,123,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,2.5627489605994926e-07,0.0,,2.590817238967702e-07
r96_d8,123,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,1.9878900303638147e-07,9.486441570061288e-08,-1.089746867122892,2.1314896798685372e-07
r96_d8,123,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,1.85535763819189e-07,3.9631250956517763e-07,0.5204505452683793,2.2153746641606632e-07
r96_d8,123,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,4.5559500563285835e-07,2.6223908207612114e-06,0.8211891681108708,6.130989675057208e-07
r96_d8,123,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,1.7455646911912482e-06,1.09006710772519e-05,0.8362907455665066,2.329153471691825e-06
r96_d8,123,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,4.146219907852355e-06,2.5082033971557394e-05,0.8313725723169251,5.398424946179148e-06
r96_d8,123,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,7.949221617309376e-06,4.512062150752172e-05,0.8207300692501052,9.77818654064322e-06
r96_d8,123,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.2980872998014093e-05,7.115652042557485e-05,0.8147405132092714,1.5250762771756854e-05
r96_d8,123,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.8713619829213714e-05,0.000101857472327506,0.8143260018906473,2.1181775628065226e-05
r96_d8,123,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.623659311211668e-05,0.00014140228158788,0.8138157775000355,2.8521030253614298e-05
r96_d8,123,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.473630640655756e-05,0.00018346654542252,0.8111479387649693,3.6478007314144636e-05
r96_d8,123,train,reid,0,same_source_cyclic_next_latent,False,5,5,2.7143260652451315e-07,0.0,,2.6944818216634307e-07
r96_d8,123,train,reid,5,same_source_cyclic_next_latent,False,5,5,1.839107966361553e-07,1.0300576320787514e-07,-0.7712992304942992,1.9270316826691668e-07
r96_d8,123,train,reid,10,same_source_cyclic_next_latent,False,5,5,1.452607961027752e-07,4.223456016916316e-07,0.6550549747243966,1.8060182043200258e-07
r96_d8,123,train,reid,25,same_source_cyclic_next_latent,False,5,5,2.787706847584559e-07,2.7308132757752903e-06,0.8987005294406277,4.903479819517998e-07
r96_d8,123,train,reid,50,same_source_cyclic_next_latent,False,5,5,1.00235521358627e-06,1.1211941819055938e-05,0.9124954748198615,1.9892762935569407e-06
r96_d8,123,train,reid,75,same_source_cyclic_next_latent,False,5,5,2.6714016939877184e-06,2.5625861235312185e-05,0.8985646437844077,5.209571162367865e-06
r96_d8,123,train,reid,100,same_source_cyclic_next_latent,False,5,5,5.237064510765777e-06,4.607020091498271e-05,0.8908974089097395,9.930582632478035e-06
r96_d8,123,train,reid,125,same_source_cyclic_next_latent,False,5,5,7.947729670831905e-06,7.261199498316273e-05,0.8958555780314477,1.5286755944998732e-05
r96_d8,123,train,reid,149,same_source_cyclic_next_latent,False,5,5,1.0972791608310218e-05,0.00010387085058025612,0.8999734351585712,2.1549775215135015e-05
r96_d8,123,train,reid,175,same_source_cyclic_next_latent,False,5,5,1.5348929832725843e-05,0.00014417658676388,0.899584429728289,3.0733125868209754e-05
r96_d8,123,train,reid,199,same_source_cyclic_next_latent,False,5,5,2.1009639272051573e-05,0.0001873652596259,0.8944787948405523,4.2327244136666696e-05
r96_d8,123,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,20,20,2.3567848726813167e-06,0.0,,2.266034319475807e-06
r96_d8,123,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,20,20,1.8938930178791225e-06,1.0374946519675632e-07,-17.256321150696834,1.850516988000095e-06
r96_d8,123,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,20,20,1.4101130133781226e-06,4.3081104337261424e-07,-2.1939400474366737,1.4617532374749943e-06
r96_d8,123,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,20,20,6.457024149142398e-07,2.7970711698799277e-06,0.7776310877062469,1.2487421848561552e-06
r96_d8,123,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,20,20,8.033344286673127e-07,1.1410252727728221e-05,0.9343316637531711,3.4848509642415593e-06
r96_d8,123,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,20,20,1.6949735709204105e-06,2.5913254285114816e-05,0.9400427389992825,8.393371285819739e-06
r96_d8,123,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,20,20,2.9387331977659414e-06,4.636267858586507e-05,0.9421168251879497,1.568046741908802e-05
r96_d8,123,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,20,20,4.5784680281713005e-06,7.281413381861057e-05,0.9427210808856608,2.5123947273186788e-05
r96_d8,123,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,20,20,6.66590468654249e-06,0.00010390844217907658,0.9418463703408133,3.5596424584127814e-05
r96_d8,123,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,20,20,1.0039857249921624e-05,0.000143952339203645,0.9375031967244649,4.834344754271611e-05
r96_d8,123,validation,depablo_low_temp,199,same_source_cyclic_next_latent,False,20,20,1.4918972306077194e-05,0.000186840589594735,0.9292981267580803,6.338615719412953e-05
r96_d8,123,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,2.524202933784636e-07,0.0,,2.9032911683657405e-07
r96_d8,123,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,1.8096611036355626e-07,9.562797735895856e-08,-0.8748925736478073,2.2908230050688872e-07
r96_d8,123,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,1.5113455802406862e-07,4.023101709549337e-07,0.6279928806910581,2.1214510343980918e-07
r96_d8,123,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,3.769346044180111e-07,2.700515562992223e-06,0.8626581380881209,5.087283803106857e-07
r96_d8,123,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.6547190995197525e-06,1.1352922138030408e-05,0.8570905122261017,2.0806641316539753e-06
r96_d8,123,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.056087357184879e-06,2.626361301736324e-05,0.8480931822862816,5.04906531659799e-06
r96_d8,123,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,7.750165764264239e-06,4.754355759359896e-05,0.8389198975829617,9.468363782616506e-06
r96_d8,123,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.2919030405100785e-05,7.536162738688264e-05,0.8308023245193136,1.55663265104522e-05
r96_d8,123,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.9372093584024695e-05,0.00010829863385876113,0.8239033330727645,2.3238550284077064e-05
r96_d8,123,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.8414453208824852e-05,0.00015109891755851,0.8152287256390114,3.373457175257499e-05
r96_d8,123,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,3.9033882967487446e-05,0.00019709730695462,0.8054155356483838,4.569210823319736e-05
r96_d8,123,validation,reid,0,same_source_cyclic_next_latent,False,20,20,2.674138446678853e-07,0.0,,2.636883445816807e-07
r96_d8,123,validation,reid,5,same_source_cyclic_next_latent,False,20,20,1.7160170351360196e-07,1.0172996844914906e-07,-0.6903571946016673,1.7200510171733185e-07
r96_d8,123,validation,reid,10,same_source_cyclic_next_latent,False,20,20,1.3116802435320097e-07,4.1971166808707494e-07,0.6862500711579295,1.416833342204882e-07
r96_d8,123,validation,reid,25,same_source_cyclic_next_latent,False,20,20,3.3336629918778725e-07,2.7402936780163147e-06,0.8836272356092397,4.2352289852942704e-07
r96_d8,123,validation,reid,50,same_source_cyclic_next_latent,False,20,20,1.4326753806415126e-06,1.1289792837487767e-05,0.8813196936721278,1.9044189343730977e-06
r96_d8,123,validation,reid,75,same_source_cyclic_next_latent,False,20,20,3.480950427103835e-06,2.5800835919653765e-05,0.8756946839994928,4.739164290867848e-06
r96_d8,123,validation,reid,100,same_source_cyclic_next_latent,False,20,20,6.589037630533312e-06,4.6367003233172e-05,0.8700851061489553,9.018931666560093e-06
r96_d8,123,validation,reid,125,same_source_cyclic_next_latent,False,20,20,1.0529802005976308e-05,7.307437172130449e-05,0.8689321094217792,1.445127355736986e-05
r96_d8,123,validation,reid,149,same_source_cyclic_next_latent,False,20,20,1.5353213854041314e-05,0.00010457381868034193,0.8671785240284271,2.1037424505720993e-05
r96_d8,123,validation,reid,175,same_source_cyclic_next_latent,False,20,20,2.2532301284172717e-05,0.00014527933526545998,0.8605714267003768,3.053757839097553e-05
r96_d8,123,validation,reid,199,same_source_cyclic_next_latent,False,20,20,3.1659779278925273e-05,0.00018904373064282,0.8502200320967302,4.224323361085666e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,20,20,7.712202194198881e-07,0.0,,9.401377067064231e-07
r96_d8,456,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,1.97675447104467e-05,1.3693910162970723e-05,-0.7255610621919291,1.9787895536182986e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,2.7727284935959227e-05,1.584389799802466e-05,-0.3790653530451377,2.9652138100288116e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,2.5375045356665408e-05,1.7265989811221516e-05,0.09800318838701995,2.336663705762021e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,2.8816744702451855e-05,2.7122223900732934e-05,0.3327219352903747,3.250684918043429e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,2.753243136339519e-05,4.14705596085696e-05,0.5276174281890625,3.423103238446381e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,20,20,3.543092644803645e-05,6.200029838509884e-05,0.5714270491230923,4.01798862526374e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,20,20,3.14221527673834e-05,8.78934384672806e-05,0.7265905715675147,4.6006684397068484e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,20,20,3.5919521815224385e-05,0.00011536433339638725,0.7245526448055505,5.2956737454220824e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,20,20,3.281201642266508e-05,0.00015396435883299,0.803566975746852,6.235730461411522e-05
r96_d8,456,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,20,20,4.123523229963628e-05,0.00019460193216213,0.8066579541695107,8.265060055235023e-05
r96_d8,456,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,5,1.405476017168894e-06,0.0,,1.8687489333757412e-06
r96_d8,456,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,5,1.1124850104238248e-06,1.0330704327543572e-07,-9.754859438755608,1.625684340922362e-06
r96_d8,456,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,5,8.599434082157132e-07,4.2783193521245266e-07,-0.9835230392871972,1.4549482415304737e-06
