source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
lj_noisy,100,20,20,20,0.2391343693871411,0.0481876117734535,0.0053100823581802,7.755055457892013e-06,0.0008679793681949,0.0005602000164799,near08,3456456
lj_noisy,125,20,20,20,0.3550481843684988,0.0434871088713696,0.0055693002776564,1.295046131417621e-05,0.0009841563180088,0.0006654572440311,near08,3456456
lj_noisy,149,20,20,20,0.1205761617421108,0.0530303552546442,0.0058612530060078,1.9774178053921783e-05,0.0014425090514123,0.0007809265749529,near08,3456456
lj_noisy,150,20,20,20,0.103147747873041,0.0536225363870543,0.0058775611339848,2.0112654328841015e-05,0.0014822441153228,0.0007861696649342,near08,3456456
reid,5,20,20,20,-0.2360458763688184,0.1369196833158273,0.0215407678341569,1.2741793176118676e-07,0.0007044853584375,0.0002002002989684,near08,3456456
reid,10,20,20,20,0.1775113526252448,0.1240019798920057,0.0283466184553629,1.1533885011516534e-07,0.0005420920613687,0.0002381602000241,near08,3456456
reid,25,20,20,20,0.6174695694031243,0.0915326255517024,0.0340742914742546,3.788193959408659e-07,0.0005428511765785,0.0003826486550678,near08,3456456
reid,50,20,20,20,0.8283698796501788,0.0631456042589317,0.03674579830514,1.5506133678400148e-06,0.0009011897956952,0.0004983509199519,near08,3456456
reid,75,20,20,20,0.9127813074942814,0.044340378018558,0.0381454871288846,3.627434092834392e-06,0.0011399509850889,0.0005206986883422,near08,3456456
reid,100,20,20,20,0.9548658894932108,0.0300599064406556,0.0392619338029476,6.541572759033443e-06,0.0010744261089712,0.0005447432573419,near08,3456456
reid,125,20,20,20,0.9727608911656302,0.0253923725504862,0.0402783867859744,1.055023921026077e-05,0.0011394536122679,0.0005721979308873,near08,3456456
reid,149,20,20,20,0.9694220915591208,0.0295586291364113,0.0412242650664466,1.628511287776746e-05,0.0022669119760394,0.0006289164914051,near08,3456456
reid,150,20,20,20,0.9688929906243796,0.0299563862256917,0.041262728129658,1.6578438317083054e-05,0.0023270066827535,0.0006320142070762,near08,3456456
depablo_low_temp,5,20,20,20,0.7612167704246596,0.110297368993994,0.0635535199374179,3.6380864347762565e-07,0.0014533089735778,0.000274060918673,near08,123
depablo_low_temp,10,20,20,20,0.8272321704780436,0.1100018985243911,0.0890919672458267,2.5875178959466895e-07,0.0011399749841075,0.0002429754233162,near08,123
