variant,source,frame,seeds,r2_mean,r2_std,r2_min,position_mse,strain_x_mae,strain_y_mae,p_ratio_mae,valid_min,total_min
frames101,reid,10,5,0.18873318900218533,0.45705478192937105,-0.5971606183379268,6.282503543619811e-08,0.00027309437631624,0.00020548196735029997,0.12552172791567398,20,20
frames101,reid,25,5,0.7704677384557017,0.14538396036642054,0.5446486884872599,3.3093157590258217e-07,0.00044502957025534,0.00026383567877924,0.0696039826291599,20,20
frames101,reid,50,5,0.9317999372991739,0.03311939516787661,0.8821440278865661,1.446357192520509e-06,0.00065370843745764,0.00027874158549814,0.03836900095863782,20,20
frames101,reid,75,5,0.964437649705556,0.01197747743430212,0.9484214157145044,3.4207569959221473e-06,0.00068026917986568,0.00034395364695221996,0.029592492953276477,20,20
frames101,reid,100,5,0.9472817162076949,0.02171004548741136,0.9133034457568908,6.787345383827415e-06,0.00140692954882974,0.0004698106172145,0.03515687479220964,20,20
frames101,reid,125,5,0.8940186621493389,0.042113314229311374,0.8455535777786752,1.2870683522123728e-05,0.0031470904778688803,0.0007135804838617,0.049191573931674774,20,20
frames101,reid,149,5,0.8286776177892838,0.07782544813817285,0.7165918844909025,2.2501957612348634e-05,0.00523033361881968,0.00104946397535964,0.06265968730832952,20,20
frames101,reid,150,5,0.8258351129710274,0.07947142032631693,0.7109258903805252,2.2999421380518472e-05,0.005321466233581261,0.0010653574651223198,0.06318436667174701,20,20
near08,depablo_low_temp,5,5,0.49787014212984165,0.40553682095297766,-0.1790399590356373,3.4458552820915146e-07,0.00125484785501608,0.0002414538711673,0.13141934959504786,20,20
near08,depablo_low_temp,10,5,0.7373914403778441,0.11129432417259004,0.577140259026466,2.4814826126373647e-07,0.0009802546555874399,0.00020379721041532,0.12145080758867302,20,20
near08,depablo_low_temp,25,5,0.8833231462042601,0.030260132765544494,0.8456833468668502,2.7261109938336856e-07,0.00069833595305676,0.00028141257993406,0.09113056720162216,20,20
near08,depablo_low_temp,50,5,0.9339176573630766,0.018813602856601476,0.910264689081524,7.658460434356585e-07,0.0007528721587731801,0.00044457055031668,0.07135257041631429,20,20
near08,depablo_low_temp,75,5,0.9552365415087827,0.019055529936388843,0.9316914414693984,1.5976673023487818e-06,0.0008047960326075,0.00055266625655346,0.05935840059345134,20,20
near08,depablo_low_temp,100,5,0.9667123718356349,0.0161241235625829,0.9469072473245724,2.8287309612551323e-06,0.0009534119535236999,0.000673962290748,0.0507834315335833,20,20
near08,depablo_low_temp,125,5,0.9742266156732594,0.013580711223310048,0.9610036002453144,4.513454865673339e-06,0.0012049492076038602,0.00082414652337316,0.043911958978568,20,20
near08,depablo_low_temp,149,5,0.9738907675392093,0.01716558954747752,0.9501201851975684,7.046684569331774e-06,0.0017807297036051002,0.00106853879638944,0.0426155299882008,20,20
near08,depablo_low_temp,150,5,0.9736647622041821,0.017613970768653262,0.9488235674589898,7.184065594856293e-06,0.00181762147694822,0.0010826612601522,0.04270750738551336,20,20
near08,depablo_mixed_temp,5,5,-0.3183371990204636,0.3138948797973081,-0.7229278627914186,1.6076591858933398e-05,0.00183939288428514,0.0006412692280718601,0.43156460601958646,20,20
near08,depablo_mixed_temp,10,5,-0.22838627753159885,0.2366089815316138,-0.6414473050550495,2.0885182943146672e-05,0.00269837671483396,0.0008691063477089601,0.3223004690560597,20,20
near08,depablo_mixed_temp,25,5,0.20239647864744975,0.5356900201016781,-0.4518869954176092,2.0295784404282814e-05,0.00269028182374308,0.0008814532627001799,0.2536745302109169,20,20
near08,depablo_mixed_temp,50,5,0.5785902838447725,0.19085172867211736,0.3667460127346947,2.2934840760626685e-05,0.00306887909071516,0.00116760173870712,0.16610426939450745,20,20
near08,depablo_mixed_temp,75,5,0.7027857762803233,0.16886676236599116,0.435403450942174,2.2565228848065997e-05,0.00275052033364768,0.0011933602028875198,0.1461169021624676,20,20
near08,depablo_mixed_temp,100,5,0.7339635886301398,0.2676147044870892,0.2651193304388357,2.9487792421605263e-05,0.00264414287637914,0.00143277339579066,0.11689174371926143,20,20
near08,depablo_mixed_temp,125,5,0.8364487701908297,0.05851605976766682,0.7343235210388923,2.728517223204108e-05,0.00272053354419764,0.0016453435539733202,0.10128449834918193,20,20
near08,depablo_mixed_temp,149,5,0.7537515216266053,0.2199816515044772,0.3661963921903191,3.101265221630456e-05,0.0030144071299581998,0.00187102790048806,0.10497381560987185,20,20
near08,depablo_mixed_temp,150,5,0.8185570348931119,0.11109021698820086,0.6253341445584657,2.7931006420658378e-05,0.00310374198481434,0.00154888669669156,0.09715725789766905,20,20
near08,lj_noisy,5,5,-20.48366606415185,14.233575442935745,-43.93296287342787,8.045310150528452e-08,0.00044154474046076,0.00017904558873847083,0.11190346928857875,20,20
near08,lj_noisy,10,5,-3.1734542267982047,1.8982778727905956,-5.671145581287866,9.10208407844948e-08,0.00036485471471671996,0.0001736448187148,0.072568185433196,20,20
near08,lj_noisy,25,5,-0.27119997554598,0.535915081168141,-0.9664683886838448,3.493400338072661e-07,0.00038040674291545996,0.0002252046280773,0.05664375644993815,20,20
near08,lj_noisy,50,5,0.19768627238181866,0.3076401032065039,-0.1784509992462339,1.570668428598765e-06,0.00048448800574982,0.00027069654781366,0.046124097887173636,20,20
near08,lj_noisy,75,5,0.2745997226858863,0.23375328481575988,-0.0121395139879374,4.062199593590776e-06,0.00071484556421632,0.0003567017288878,0.0432861071665284,20,20
near08,lj_noisy,100,5,0.3292161736144954,0.22082134287583846,0.0378660439310314,7.922016870907101e-06,0.0009447708539664399,0.00049295160686592,0.042522248373057105,20,20
near08,lj_noisy,125,5,0.3725423828666493,0.2206199287695224,0.0465231779864696,1.3428834581645787e-05,0.00110641687177116,0.00067345817573362,0.044333410543341736,20,20
near08,lj_noisy,149,5,0.03643889307472224,0.3607656216834573,-0.5849876572236745,2.1299279405866398e-05,0.0019473100639879198,0.0009085130691528,0.05724903318712136,20,20
near08,lj_noisy,150,5,0.007508731544106922,0.37234896524756944,-0.635162926557415,2.1713370915676933e-05,0.00200422741472716,0.00092052108841012,0.05820915662137248,20,20
near08,reid,5,5,-1.0387193598958633,0.5888945689042787,-1.7523851827486785,9.808921310749952e-08,0.00061050975084068,0.00022836834723414,0.16760850746814523,20,20
near08,reid,10,5,-0.025035082418259958,0.41294414446118843,-0.760928557991164,9.610165143669748e-08,0.000436738935532,0.00026148180117156,0.13925408060642958,20,20
near08,reid,25,5,0.6151511459385415,0.22573163278480354,0.2251790373084647,3.6999519139158114e-07,0.0005185661325230599,0.00036431191700098,0.09221827793797491,20,20
near08,reid,50,5,0.8392999941811361,0.09769432540091648,0.6775266668879387,1.5708867989872034e-06,0.0008800443960353202,0.00043254391173828,0.06000646452149526,20,20
near08,reid,75,5,0.9143620713455753,0.0422231738276814,0.8488346730482189,3.662837651461359e-06,0.00108005582354958,0.00047667365550292,0.04267298158863328,20,20
near08,reid,100,5,0.9483497023752218,0.0161557716968104,0.9270955029037832,6.616776915393529e-06,0.00110758646391326,0.00054826354200482,0.03299544418646222,20,20
near08,reid,125,5,0.9615670992522599,0.00758566593915567,0.951772230241979,1.0603409266991548e-05,0.00122618392109866,0.00063317772786826,0.0294536980741744,20,20
near08,reid,149,5,0.9533800948208302,0.01250313982069571,0.9365771284672316,1.6245177383780175e-05,0.00211622856557364,0.00075048003753176,0.03313121024751094,20,20
near08,reid,150,5,0.9525763171755361,0.012901066664249257,0.9351048979328224,1.6533207942757142e-05,0.00216898955404752,0.0007563000387744399,0.03342988137311596,20,20
source_mean,depablo_low_temp,5,5,0.5522761026802758,0.2088899955146653,0.2882294615041642,3.306078731846185e-07,0.00118406890338514,0.00023298623593288,0.12739344385182388,20,20
source_mean,depablo_low_temp,10,5,0.7880193806866593,0.05539257729972822,0.7245151070135769,2.3874279120761343e-07,0.00093469689192712,0.0001851896850621,0.11422843031883842,20,20
source_mean,depablo_low_temp,25,5,0.8974934232156864,0.03345689818220279,0.8510527002693131,2.655652330219027e-07,0.00067283461336042,0.00025919608538964,0.08609791823659921,20,20
source_mean,depablo_low_temp,50,5,0.9451598079017651,0.018495595772617168,0.9177614812944468,7.315663129503492e-07,0.0007000833144411,0.00041782124171728006,0.06533673520451916,20,20
source_mean,depablo_low_temp,75,5,0.9603515815020293,0.01116685030156751,0.9450448554312818,1.5663792753173314e-06,0.0008268653415142799,0.00053895440913034,0.05753156657326493,20,20
source_mean,depablo_low_temp,100,5,0.9675999261066481,0.009635022961972073,0.9559550978665272,2.8187635021481583e-06,0.00102438375353808,0.0006556271709268599,0.05197821709375666,20,20
source_mean,depablo_low_temp,125,5,0.9710469988194965,0.011395879744572884,0.9544339599272016,4.591383649881209e-06,0.00129640889354046,0.0007991612912155201,0.04716529446693938,20,20
source_mean,depablo_low_temp,149,5,0.963706042444965,0.015669274398905822,0.9413689818769686,7.230456154729835e-06,0.00185927612707018,0.00105488615692588,0.0518240663183331,20,20
source_mean,depablo_low_temp,150,5,0.9631216957964636,0.015930550392824098,0.9405538847655082,7.370525821102092e-06,0.0018899899721145,0.00107141001848498,0.05232524714049438,20,20
source_mean,depablo_mixed_temp,5,5,0.19201306580914843,0.18314640987836153,-0.067750752982211,2.179569509593193e-05,0.0038584653785801006,0.0007228951157594199,0.34693204387207294,20,20
source_mean,depablo_mixed_temp,10,5,0.36603201646652583,0.18584817375436657,0.0771359692412135,2.5123653048808593e-05,0.00423819401068608,0.0006316186886033001,0.23843183872870527,20,20
source_mean,depablo_mixed_temp,25,5,0.5548859049847811,0.09122167284157068,0.4252475485301434,2.559428837486166e-05,0.00398936215671706,0.0007853984908433,0.21774904236783774,20,20
source_mean,depablo_mixed_temp,50,5,0.8048176311618583,0.09422381457348929,0.6429835511357951,2.569789251651855e-05,0.00403331027366216,0.0009343838757194601,0.12256648466058637,20,20
source_mean,depablo_mixed_temp,75,5,0.8243460105637928,0.050001068661795656,0.7478433172396821,2.4016945064886386e-05,0.0034246911760419003,0.00100085816753558,0.11366849509123651,20,20
source_mean,depablo_mixed_temp,100,5,0.8876735480526469,0.03397569016829968,0.8358148568570669,2.8282047098855402e-05,0.0033064070530235204,0.0012105747062014,0.0874155099537807,20,20
source_mean,depablo_mixed_temp,125,5,0.8471549531486303,0.06355580557472743,0.7815866639451113,2.8015488113624086e-05,0.0031569647043943002,0.00148578348103906,0.09004841886311474,20,20
source_mean,depablo_mixed_temp,149,5,0.8900827913080118,0.03216363133262374,0.8514442495123187,2.869873437703063e-05,0.00258623273111874,0.0017096694000064802,0.08877972797899586,20,20
source_mean,depablo_mixed_temp,150,5,0.9023755917382402,0.03962249391106235,0.8443719596124972,2.7860544033728726e-05,0.00277747452259058,0.00151762136549218,0.08462143259936414,20,20
source_mean,lj_noisy,5,5,-11.269799088241554,3.205046488722194,-14.585133037407152,1.4139104656862855e-07,0.00071984969807086,0.00023226220640929998,0.0987470243682412,20,20
source_mean,lj_noisy,10,5,-3.8182207009412665,1.7284013861497145,-6.371501750879923,1.2313277927944455e-07,0.0005175300803966401,0.00019050486414921999,0.08356813316592789,20,20
source_mean,lj_noisy,25,5,-0.5663708419590654,0.7116076770306959,-1.4510118789757862,3.648466913830362e-07,0.00041398769011718003,0.00026638375828038003,0.06471114486313687,20,20
source_mean,lj_noisy,50,5,0.1544538447160795,0.3725294572636459,-0.3497845363855665,1.6021444213265568e-06,0.0005812042579054,0.00034224181785244003,0.0489732635788279,20,20
source_mean,lj_noisy,75,5,0.21375002590119035,0.3016681504697524,-0.2092143945273652,4.064834988639632e-06,0.0007655672915279201,0.0004309875122271,0.04800511943339024,20,20
source_mean,lj_noisy,100,5,0.20136437012000935,0.3005017826150522,-0.2166445573048945,7.875168762438989e-06,0.0009735057037323399,0.0005814871727488401,0.04929169401310462,20,20
source_mean,lj_noisy,125,5,0.31934495406273655,0.21798529426416488,0.0415311891456093,1.3222521611169213e-05,0.00106054051779206,0.00072204060154028,0.04724586971495688,20,20
source_mean,lj_noisy,149,5,0.16546131090304814,0.1849153382716692,-0.0025700265027119,2.057315587080666e-05,0.00163562154397362,0.00094584571663286,0.05705047945322535,20,20
source_mean,lj_noisy,150,5,0.14601953817743885,0.18963253506156386,-0.0373342917706724,2.0951188371327586e-05,0.0016791973635553602,0.0009571619890629801,0.05797195134486523,20,20
source_mean,reid,5,5,-0.5409046143362332,0.8919651231515293,-1.7340336333129192,1.022398455496898e-07,0.0006451523315626399,0.0001929848163308,0.1472418045744491,20,20
source_mean,reid,10,5,0.19998626654183138,0.5070416262107293,-0.5317910416415506,9.469664079553298e-08,0.00045921000535594,0.0002152569137978678,0.12184887787014795,20,20
source_mean,reid,25,5,0.7269014817372457,0.15143202598300812,0.4827414403989228,3.314399261711287e-07,0.00039456583792338003,0.00030252870168619996,0.07864599536969821,20,20
source_mean,reid,50,5,0.9075412959702949,0.0327128861860232,0.8579127998701215,1.4326594499891598e-06,0.00063058312516654,0.00034459040849464,0.0465016250059818,20,20
source_mean,reid,75,5,0.9510527481252271,0.014300593401952503,0.9361672382402252,3.457780020994505e-06,0.0008474899921565801,0.00039405841249386,0.033885192746678686,20,20
source_mean,reid,100,5,0.9643911444817874,0.018759621207905416,0.940366203201333,6.4943510182047245e-06,0.0009321783576160401,0.0004887660685926199,0.029257697650661642,20,20
source_mean,reid,125,5,0.9623348932877656,0.024004429595581713,0.9262406567753744,1.077206123511587e-05,0.00114734597504134,0.00060816353914556,0.029807446147243937,20,20
