source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
depablo_low_temp,validation,3,66,-0.38629318186037015,-2.9052276611328125,-4.38760232925415,-2.9058620929718018,-4.388976097106934,-2.9077625274658203,-4.392986297607422
depablo_low_temp,validation,4,118,-0.06688024884807647,-2.913222551345825,-4.40107536315918,-2.913963794708252,-4.40263032913208,-2.9164841175079346,-4.4078755378723145
depablo_low_temp,validation,5,98,-0.5309896854634255,-2.9060449600219727,-4.382267475128174,-2.9065494537353516,-4.383359432220459,-2.9079220294952393,-4.386101245880127
depablo_low_temp,validation,6,2,-0.47488848375845993,-2.8999807834625244,-4.381882190704346,-2.9005656242370605,-4.383194446563721,-2.9023351669311523,-4.387022972106934
depablo_low_temp,validation,7,136,-0.48517278054129753,-2.8975868225097656,-4.373672008514404,-2.8981516361236572,-4.374903202056885,-2.899961471557617,-4.378506183624268
depablo_low_temp,validation,8,131,0.34392032601864403,-2.9065651893615723,-4.398767948150635,-2.90714955329895,-4.400120258331299,-2.9093759059906006,-4.405278205871582
depablo_low_temp,validation,9,124,-0.18820841330739146,-2.8942573070526123,-4.375885486602783,-2.894979953765869,-4.377439498901367,-2.897348642349243,-4.382433891296387
depablo_low_temp,validation,10,105,-0.5634336974090646,-2.8957483768463135,-4.368320465087891,-2.896273374557495,-4.369470596313477,-2.897602081298828,-4.3723320960998535
depablo_low_temp,validation,11,96,0.1942983204117418,-2.9153378009796143,-4.408989429473877,-2.9160380363464355,-4.410536289215088,-2.918705701828003,-4.41641902923584
depablo_low_temp,validation,12,152,-0.4649011985388314,-2.8945043087005615,-4.371950626373291,-2.8951237201690674,-4.373287677764893,-2.896728754043579,-4.376702308654785
depablo_low_temp,validation,13,70,0.331849194610785,-2.9103922843933105,-4.40283727645874,-2.9111554622650146,-4.404449939727783,-2.914104700088501,-4.410682201385498
depablo_low_temp,validation,14,169,-0.5582727125038358,-2.886312246322632,-4.357129096984863,-2.886821746826172,-4.35829496383667,-2.888352632522583,-4.36163330078125
depablo_low_temp,validation,15,168,-0.43834248301162587,-2.9017398357391357,-4.382908344268799,-2.9024152755737305,-4.384339809417725,-2.904420852661133,-4.388494491577148
depablo_low_temp,validation,16,126,0.17018842708960244,-2.903001070022583,-4.392940998077393,-2.9037179946899414,-4.394548416137695,-2.906508684158325,-4.400782108306885
depablo_low_temp,validation,17,196,0.09937616913140154,-2.911827325820923,-4.404922008514404,-2.912367820739746,-4.406242847442627,-2.9143619537353516,-4.411106109619141
depablo_low_temp,validation,18,138,-0.4089054548701009,-2.907175302505493,-4.388184547424316,-2.907872200012207,-4.389632701873779,-2.909852981567383,-4.393679618835449
depablo_low_temp,validation,19,78,0.3578450735617016,-2.908857822418213,-4.401010513305664,-2.9095959663391113,-4.402589797973633,-2.912454605102539,-4.408700942993164
depablo_mixed_temp,validation,0,268,-0.4586763640469313,-2.889267683029175,-4.362898349761963,-2.9463417530059814,-4.472620010375977,-2.944308280944824,-4.463922023773193
depablo_mixed_temp,validation,1,161,0.30826831314618214,-2.919079542160034,-4.414946556091309,-2.9586315155029297,-4.487241268157959,-2.9587202072143555,-4.488687992095947
depablo_mixed_temp,validation,2,47,0.22082333867854098,-2.911226749420166,-4.406078338623047,-2.9136292934417725,-4.4106645584106445,-2.914919853210449,-4.414237022399902
depablo_mixed_temp,validation,3,191,0.4193063717226663,-2.9146933555603027,-4.4089884757995605,-2.9282283782958984,-4.433343887329102,-2.9311609268188477,-4.440401554107666
depablo_mixed_temp,validation,4,242,-0.19405062438648085,-2.9053807258605957,-4.39098596572876,-2.933838129043579,-4.440436363220215,-2.942633628845215,-4.456642150878906
depablo_mixed_temp,validation,5,208,-0.32148158080908495,-2.9078938961029053,-4.391596794128418,-2.9267594814300537,-4.419553756713867,-2.922935724258423,-4.411558628082275
depablo_mixed_temp,validation,6,221,-0.12751704226901897,-2.8937337398529053,-4.37407922744751,-2.9215049743652344,-4.423039436340332,-2.9494166374206543,-4.476199150085449
depablo_mixed_temp,validation,7,140,0.37722338032008185,-2.903979539871216,-4.395576000213623,-2.908264636993408,-4.4026288986206055,-2.9146347045898438,-4.415411949157715
depablo_mixed_temp,validation,8,118,-0.18435756838704018,-2.9132442474365234,-4.401121616363525,-2.9170494079589844,-4.407012462615967,-2.9138283729553223,-4.402347087860107
depablo_mixed_temp,validation,9,158,0.18531888782520317,-2.913691759109497,-4.4072957038879395,-2.9392459392547607,-4.451406478881836,-2.958662748336792,-4.488333225250244
depablo_mixed_temp,validation,10,250,-0.636978621357285,-2.8943469524383545,-4.372208595275879,-2.9306373596191406,-4.424882411956787,-2.9416141510009766,-4.447803497314453
depablo_mixed_temp,validation,11,136,-0.56948612543293,-2.8976001739501953,-4.37369966506958,-2.9122025966644287,-4.397294044494629,-2.9250082969665527,-4.4226813316345215
depablo_mixed_temp,validation,12,68,-0.4392105168953849,-2.899047613143921,-4.3752851486206055,-2.901179075241089,-4.379715919494629,-2.899106979370117,-4.3747639656066895
