source,rollout_steps,used,total,p_ratio_r2,p_ratio_mae,target_variance,dimension,seed,variant,kind
depablo_mixed_temp,10,20,20,-0.218644804524505,0.3642526268978257,0.1792210970466572,8,123,acceleration_transfer3,rollout
depablo_mixed_temp,25,20,20,-1.5828441211650637,0.5480743709032266,0.1814265265332104,8,123,acceleration_transfer3,rollout
depablo_mixed_temp,50,20,20,-0.8216874605723146,0.3612221556577552,0.1290510646927359,8,123,acceleration_transfer3,rollout
depablo_mixed_temp,75,20,20,-0.8650618149838905,0.4232946946511193,0.1721180025747532,8,123,acceleration_transfer3,rollout
depablo_mixed_temp,100,20,20,-1.7653988984667066,0.4611651682359088,0.1264354805514444,8,123,acceleration_transfer3,rollout
lj_noisy,10,20,20,-1.0164766373012937,0.0522990637817808,0.0021538442446725,8,123,acceleration_transfer3,rollout
lj_noisy,25,20,20,0.2990204069949888,0.0456777071911601,0.0041168599721615,8,123,acceleration_transfer3,rollout
lj_noisy,50,20,20,0.3606117279482903,0.0449716334971367,0.0047651600463273,8,123,acceleration_transfer3,rollout
lj_noisy,75,20,20,0.2536272028782944,0.0493194095381008,0.0050961142073924,8,123,acceleration_transfer3,rollout
lj_noisy,100,20,20,0.427620867891853,0.0469740641146931,0.0053100823581802,8,123,acceleration_transfer3,rollout
reid,10,20,20,0.204768772475271,0.1238213446378682,0.0283466184553629,8,123,acceleration_transfer3,ae
reid,25,20,20,0.6956146224986904,0.0845546025078285,0.0340742914742546,8,123,acceleration_transfer3,ae
reid,50,20,20,0.9355026216340764,0.0421638783712864,0.03674579830514,8,123,acceleration_transfer3,ae
reid,75,20,20,0.982923071246652,0.0220717989397899,0.0381454871288846,8,123,acceleration_transfer3,ae
reid,100,20,20,0.9787023054549728,0.0218090073845662,0.0392619338029476,8,123,acceleration_transfer3,ae
depablo_low_temp,10,20,20,0.7294119892385873,0.1300743305271298,0.0890919672458267,8,123,acceleration_transfer3,ae
depablo_low_temp,25,20,20,0.8597222063850517,0.1002800001939308,0.1113451632350467,8,123,acceleration_transfer3,ae
depablo_low_temp,50,20,20,0.9388527030545192,0.0700172413514855,0.121923909291221,8,123,acceleration_transfer3,ae
depablo_low_temp,75,20,20,0.9644882483714812,0.0533246789870486,0.1271388104990921,8,123,acceleration_transfer3,ae
depablo_low_temp,100,20,20,0.957902730110046,0.0589221009885372,0.1309363081666797,8,123,acceleration_transfer3,ae
depablo_mixed_temp,10,20,20,0.1595663352238596,0.3062256514181549,0.1792210970466572,8,123,acceleration_transfer3,ae
depablo_mixed_temp,25,20,20,0.3063570434972318,0.2784095129333216,0.1814265265332104,8,123,acceleration_transfer3,ae
depablo_mixed_temp,50,20,20,0.5228729959028828,0.2062886335033987,0.1290510646927359,8,123,acceleration_transfer3,ae
depablo_mixed_temp,75,20,20,0.6590580610187649,0.1729375163458386,0.1721180025747532,8,123,acceleration_transfer3,ae
depablo_mixed_temp,100,20,20,0.7613590095323114,0.1277698263601727,0.1264354805514444,8,123,acceleration_transfer3,ae
lj_noisy,10,20,20,-0.9487026769008868,0.0515759573786644,0.0021538442446725,8,123,acceleration_transfer3,ae
lj_noisy,25,20,20,0.4892628768445234,0.0385282409870458,0.0041168599721615,8,123,acceleration_transfer3,ae
lj_noisy,50,20,20,0.5507097585112952,0.0396361864975296,0.0047651600463273,8,123,acceleration_transfer3,ae
lj_noisy,75,20,20,0.3985343142125298,0.0435666773721264,0.0050961142073924,8,123,acceleration_transfer3,ae
lj_noisy,100,20,20,0.3427637960466678,0.0490618765937,0.0053100823581802,8,123,acceleration_transfer3,ae
reid,10,20,20,0.16387655831694,0.1267441218254877,0.0283466184553629,8,123,velocity_transfer3,rollout
reid,25,20,20,0.6243054337749849,0.0912508416538965,0.0340742914742546,8,123,velocity_transfer3,rollout
reid,50,20,20,0.8905390941549888,0.0496939162907155,0.03674579830514,8,123,velocity_transfer3,rollout
reid,75,20,20,0.946689844360187,0.0377534583159152,0.0381454871288846,8,123,velocity_transfer3,rollout
reid,100,20,20,0.937194836930878,0.0443495546834437,0.0392619338029476,8,123,velocity_transfer3,rollout
depablo_low_temp,10,20,20,0.7111666605033036,0.1334545714430319,0.0890919672458267,8,123,velocity_transfer3,rollout
depablo_low_temp,25,20,20,0.820849746706896,0.1126945118035308,0.1113451632350467,8,123,velocity_transfer3,rollout
depablo_low_temp,50,20,20,0.9343738859746104,0.0664440355785427,0.121923909291221,8,123,velocity_transfer3,rollout
depablo_low_temp,75,20,20,0.9774197978893382,0.0441607400310378,0.1271388104990921,8,123,velocity_transfer3,rollout
depablo_low_temp,100,20,20,0.9726061316137088,0.0472475373231014,0.1309363081666797,8,123,velocity_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.2389247796846085,0.3452751951913197,0.1792210970466572,8,123,velocity_transfer3,rollout
depablo_mixed_temp,25,20,20,-1.4165501729529004,0.5187229567398577,0.1814265265332104,8,123,velocity_transfer3,rollout
depablo_mixed_temp,50,20,20,-2.0409582456598523,0.5195449546772857,0.1290510646927359,8,123,velocity_transfer3,rollout
depablo_mixed_temp,75,20,20,-1.2200399073702526,0.4828360114294385,0.1721180025747532,8,123,velocity_transfer3,rollout
depablo_mixed_temp,100,20,20,-1.820290610755421,0.472352429049907,0.1264354805514444,8,123,velocity_transfer3,rollout
lj_noisy,10,20,20,-1.2695353196031158,0.0575962125319211,0.0021538442446725,8,123,velocity_transfer3,rollout
lj_noisy,25,20,20,-0.1557710920289581,0.0566063460619222,0.0041168599721615,8,123,velocity_transfer3,rollout
lj_noisy,50,20,20,-0.0154688913151659,0.0552619901290864,0.0047651600463273,8,123,velocity_transfer3,rollout
lj_noisy,75,20,20,0.1668651799413167,0.0515987533610372,0.0050961142073924,8,123,velocity_transfer3,rollout
lj_noisy,100,20,20,0.3342438180491447,0.0513488380782684,0.0053100823581802,8,123,velocity_transfer3,rollout
reid,10,20,20,0.204768772475271,0.1238213446378682,0.0283466184553629,8,123,velocity_transfer3,ae
reid,25,20,20,0.6956146224986904,0.0845546025078285,0.0340742914742546,8,123,velocity_transfer3,ae
reid,50,20,20,0.9355026216340764,0.0421638783712864,0.03674579830514,8,123,velocity_transfer3,ae
reid,75,20,20,0.982923071246652,0.0220717989397899,0.0381454871288846,8,123,velocity_transfer3,ae
reid,100,20,20,0.9787023054549728,0.0218090073845662,0.0392619338029476,8,123,velocity_transfer3,ae
depablo_low_temp,10,20,20,0.7294119892385873,0.1300743305271298,0.0890919672458267,8,123,velocity_transfer3,ae
depablo_low_temp,25,20,20,0.8597222063850517,0.1002800001939308,0.1113451632350467,8,123,velocity_transfer3,ae
depablo_low_temp,50,20,20,0.9388527030545192,0.0700172413514855,0.121923909291221,8,123,velocity_transfer3,ae
depablo_low_temp,75,20,20,0.9644882483714812,0.0533246789870486,0.1271388104990921,8,123,velocity_transfer3,ae
depablo_low_temp,100,20,20,0.957902730110046,0.0589221009885372,0.1309363081666797,8,123,velocity_transfer3,ae
depablo_mixed_temp,10,20,20,0.1595663352238596,0.3062256514181549,0.1792210970466572,8,123,velocity_transfer3,ae
depablo_mixed_temp,25,20,20,0.3063570434972318,0.2784095129333216,0.1814265265332104,8,123,velocity_transfer3,ae
depablo_mixed_temp,50,20,20,0.5228729959028828,0.2062886335033987,0.1290510646927359,8,123,velocity_transfer3,ae
depablo_mixed_temp,75,20,20,0.6590580610187649,0.1729375163458386,0.1721180025747532,8,123,velocity_transfer3,ae
depablo_mixed_temp,100,20,20,0.7613590095323114,0.1277698263601727,0.1264354805514444,8,123,velocity_transfer3,ae
lj_noisy,10,20,20,-0.9487026769008868,0.0515759573786644,0.0021538442446725,8,123,velocity_transfer3,ae
lj_noisy,25,20,20,0.4892628768445234,0.0385282409870458,0.0041168599721615,8,123,velocity_transfer3,ae
lj_noisy,50,20,20,0.5507097585112952,0.0396361864975296,0.0047651600463273,8,123,velocity_transfer3,ae
lj_noisy,75,20,20,0.3985343142125298,0.0435666773721264,0.0050961142073924,8,123,velocity_transfer3,ae
lj_noisy,100,20,20,0.3427637960466678,0.0490618765937,0.0053100823581802,8,123,velocity_transfer3,ae
reid,10,20,20,-0.1463756800671301,0.150505026057275,0.0283466184553629,8,123,delta_transfer3,rollout
reid,25,20,20,0.0522225326037891,0.1503884732569471,0.0340742914742546,8,123,delta_transfer3,rollout
reid,50,20,20,0.09472787082398,0.1581605225659748,0.03674579830514,8,123,delta_transfer3,rollout
reid,75,20,20,0.1144511096925737,0.1602424098300542,0.0381454871288846,8,123,delta_transfer3,rollout
reid,100,20,20,0.1219044992407374,0.1621990956831519,0.0392619338029476,8,123,delta_transfer3,rollout
depablo_low_temp,10,20,20,0.5101973923819195,0.1818261202525778,0.0890919672458267,8,123,delta_transfer3,rollout
depablo_low_temp,25,20,20,0.2952639652535851,0.2556395458489032,0.1113451632350467,8,123,delta_transfer3,rollout
depablo_low_temp,50,20,20,0.2308616184324393,0.284871720486514,0.121923909291221,8,123,delta_transfer3,rollout
depablo_low_temp,75,20,20,0.1863612341110468,0.3001282730433403,0.1271388104990921,8,123,delta_transfer3,rollout
depablo_low_temp,100,20,20,0.1474660590806146,0.3102157090116592,0.1309363081666797,8,123,delta_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.1674475808712605,0.3408423413737979,0.1792210970466572,8,123,delta_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.2182183977794654,0.3919140088063071,0.1814265265332104,8,123,delta_transfer3,rollout
depablo_mixed_temp,50,20,20,-0.2725741880220098,0.3525809723989614,0.1290510646927359,8,123,delta_transfer3,rollout
depablo_mixed_temp,75,20,20,0.0622346649754445,0.348148224064443,0.1721180025747532,8,123,delta_transfer3,rollout
depablo_mixed_temp,100,20,20,-0.1062856574092221,0.3311800998395468,0.1264354805514444,8,123,delta_transfer3,rollout
lj_noisy,10,20,20,-2.652450952773531,0.0745826142745554,0.0021538442446725,8,123,delta_transfer3,rollout
lj_noisy,25,20,20,-2.2113081650222863,0.0956360811679774,0.0041168599721615,8,123,delta_transfer3,rollout
lj_noisy,50,20,20,-1.977945236795768,0.0964379994683982,0.0047651600463273,8,123,delta_transfer3,rollout
lj_noisy,75,20,20,-0.9809615189412432,0.0784117390283236,0.0050961142073924,8,123,delta_transfer3,rollout
lj_noisy,100,20,20,-0.0409523695972151,0.0642289898382763,0.0053100823581802,8,123,delta_transfer3,rollout
reid,10,20,20,0.204768772475271,0.1238213446378682,0.0283466184553629,8,123,delta_transfer3,ae
reid,25,20,20,0.6956146224986904,0.0845546025078285,0.0340742914742546,8,123,delta_transfer3,ae
reid,50,20,20,0.9355026216340764,0.0421638783712864,0.03674579830514,8,123,delta_transfer3,ae
reid,75,20,20,0.982923071246652,0.0220717989397899,0.0381454871288846,8,123,delta_transfer3,ae
reid,100,20,20,0.9787023054549728,0.0218090073845662,0.0392619338029476,8,123,delta_transfer3,ae
depablo_low_temp,10,20,20,0.7294119892385873,0.1300743305271298,0.0890919672458267,8,123,delta_transfer3,ae
depablo_low_temp,25,20,20,0.8597222063850517,0.1002800001939308,0.1113451632350467,8,123,delta_transfer3,ae
depablo_low_temp,50,20,20,0.9388527030545192,0.0700172413514855,0.121923909291221,8,123,delta_transfer3,ae
depablo_low_temp,75,20,20,0.9644882483714812,0.0533246789870486,0.1271388104990921,8,123,delta_transfer3,ae
depablo_low_temp,100,20,20,0.957902730110046,0.0589221009885372,0.1309363081666797,8,123,delta_transfer3,ae
depablo_mixed_temp,10,20,20,0.1595663352238596,0.3062256514181549,0.1792210970466572,8,123,delta_transfer3,ae
depablo_mixed_temp,25,20,20,0.3063570434972318,0.2784095129333216,0.1814265265332104,8,123,delta_transfer3,ae
depablo_mixed_temp,50,20,20,0.5228729959028828,0.2062886335033987,0.1290510646927359,8,123,delta_transfer3,ae
depablo_mixed_temp,75,20,20,0.6590580610187649,0.1729375163458386,0.1721180025747532,8,123,delta_transfer3,ae
depablo_mixed_temp,100,20,20,0.7613590095323114,0.1277698263601727,0.1264354805514444,8,123,delta_transfer3,ae
lj_noisy,10,20,20,-0.9487026769008868,0.0515759573786644,0.0021538442446725,8,123,delta_transfer3,ae
lj_noisy,25,20,20,0.4892628768445234,0.0385282409870458,0.0041168599721615,8,123,delta_transfer3,ae
lj_noisy,50,20,20,0.5507097585112952,0.0396361864975296,0.0047651600463273,8,123,delta_transfer3,ae
lj_noisy,75,20,20,0.3985343142125298,0.0435666773721264,0.0050961142073924,8,123,delta_transfer3,ae
lj_noisy,100,20,20,0.3427637960466678,0.0490618765937,0.0053100823581802,8,123,delta_transfer3,ae
reid,10,20,20,0.5420807622095601,0.0881738174566034,0.0283466184553629,8,456,acceleration_transfer3,rollout
reid,25,20,20,0.8472694084776541,0.0503442436146286,0.0340742914742546,8,456,acceleration_transfer3,rollout
reid,50,20,20,0.9169088052141796,0.0333664144212971,0.03674579830514,8,456,acceleration_transfer3,rollout
reid,75,20,20,0.9488241974527484,0.0259367448538713,0.0381454871288846,8,456,acceleration_transfer3,rollout
reid,100,20,20,0.9639104378433472,0.0251687348809854,0.0392619338029476,8,456,acceleration_transfer3,rollout
depablo_low_temp,10,20,20,0.8438250208148846,0.0908555268506328,0.0890919672458267,8,456,acceleration_transfer3,rollout
depablo_low_temp,25,20,20,0.9375207909165671,0.0661297443406729,0.1113451632350467,8,456,acceleration_transfer3,rollout
depablo_low_temp,50,20,20,0.9642480241516946,0.0516448351317341,0.121923909291221,8,456,acceleration_transfer3,rollout
depablo_low_temp,75,20,20,0.9697523613221748,0.0475130328367846,0.1271388104990921,8,456,acceleration_transfer3,rollout
depablo_low_temp,100,20,20,0.9736317199834972,0.0457154136305388,0.1309363081666797,8,456,acceleration_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.5010146817399226,0.3939428582025792,0.1792210970466572,8,456,acceleration_transfer3,rollout
depablo_mixed_temp,25,20,20,-0.7635137700079584,0.5107172282569507,0.1814265265332104,8,456,acceleration_transfer3,rollout
depablo_mixed_temp,50,20,20,-1.634878585996764,0.4877716425424202,0.1290510646927359,8,456,acceleration_transfer3,rollout
depablo_mixed_temp,75,20,20,-1.3241584194841356,0.5260966295742928,0.1721180025747532,8,456,acceleration_transfer3,rollout
depablo_mixed_temp,100,20,20,-2.3428539999890905,0.5629547497781637,0.1264354805514444,8,456,acceleration_transfer3,rollout
lj_noisy,10,20,20,-0.2583143870963826,0.044208404858693,0.0021538442446725,8,456,acceleration_transfer3,rollout
lj_noisy,25,20,20,-0.0683198510183205,0.056646405333792,0.0041168599721615,8,456,acceleration_transfer3,rollout
lj_noisy,50,20,20,0.1833326982379594,0.0530099354256823,0.0047651600463273,8,456,acceleration_transfer3,rollout
lj_noisy,75,20,20,0.2735307244672341,0.0472177419706087,0.0050961142073924,8,456,acceleration_transfer3,rollout
lj_noisy,100,20,20,0.4514981072263234,0.0424884703544901,0.0053100823581802,8,456,acceleration_transfer3,rollout
reid,10,20,20,0.5547141045479029,0.0875575702180413,0.0283466184553629,8,456,acceleration_transfer3,ae
reid,25,20,20,0.8707342008638946,0.0487979751743587,0.0340742914742546,8,456,acceleration_transfer3,ae
reid,50,20,20,0.9439381473467228,0.0304234805958249,0.03674579830514,8,456,acceleration_transfer3,ae
reid,75,20,20,0.971833870259454,0.0238247949387033,0.0381454871288846,8,456,acceleration_transfer3,ae
reid,100,20,20,0.9724216190929168,0.0266972345010075,0.0392619338029476,8,456,acceleration_transfer3,ae
depablo_low_temp,10,20,20,0.8487617011265857,0.090099519389359,0.0890919672458267,8,456,acceleration_transfer3,ae
depablo_low_temp,25,20,20,0.9382882013061268,0.0672091648128975,0.1113451632350467,8,456,acceleration_transfer3,ae
depablo_low_temp,50,20,20,0.9641309241156188,0.0516850721706301,0.121923909291221,8,456,acceleration_transfer3,ae
depablo_low_temp,75,20,20,0.9723379169064462,0.0414948595769116,0.1271388104990921,8,456,acceleration_transfer3,ae
depablo_low_temp,100,20,20,0.9651624284021414,0.0456039826185875,0.1309363081666797,8,456,acceleration_transfer3,ae
depablo_mixed_temp,10,20,20,0.3524561051739063,0.2640119868993306,0.1792210970466572,8,456,acceleration_transfer3,ae
depablo_mixed_temp,25,20,20,0.3784080898142513,0.2654947306472573,0.1814265265332104,8,456,acceleration_transfer3,ae
depablo_mixed_temp,50,20,20,0.7416115133360286,0.1430185838972895,0.1290510646927359,8,456,acceleration_transfer3,ae
depablo_mixed_temp,75,20,20,0.7898069080163203,0.1268514248415753,0.1721180025747532,8,456,acceleration_transfer3,ae
depablo_mixed_temp,100,20,20,0.8598444662352313,0.1017068418878135,0.1264354805514444,8,456,acceleration_transfer3,ae
lj_noisy,10,20,20,-0.2257983724376495,0.0437358075646549,0.0021538442446725,8,456,acceleration_transfer3,ae
lj_noisy,25,20,20,0.0653335642630473,0.0536582398944341,0.0041168599721615,8,456,acceleration_transfer3,ae
lj_noisy,50,20,20,0.3678639540816288,0.0487902673199577,0.0047651600463273,8,456,acceleration_transfer3,ae
lj_noisy,75,20,20,0.4877415823250169,0.0444860745429967,0.0050961142073924,8,456,acceleration_transfer3,ae
lj_noisy,100,20,20,0.067898689369684,0.0591657248079456,0.0053100823581802,8,456,acceleration_transfer3,ae
reid,10,20,20,0.5255184041212102,0.0915021911371537,0.0283466184553629,8,456,velocity_transfer3,rollout
reid,25,20,20,0.8050735364481368,0.0607004080354031,0.0340742914742546,8,456,velocity_transfer3,rollout
reid,50,20,20,0.8646891471598046,0.0477182996640526,0.03674579830514,8,456,velocity_transfer3,rollout
reid,75,20,20,0.8844491726184456,0.0422872363029768,0.0381454871288846,8,456,velocity_transfer3,rollout
reid,100,20,20,0.8994814363774729,0.0400800701040142,0.0392619338029476,8,456,velocity_transfer3,rollout
depablo_low_temp,10,20,20,0.8135029152685047,0.0982916348080089,0.0890919672458267,8,456,velocity_transfer3,rollout
depablo_low_temp,25,20,20,0.8846893162586338,0.0898052357004594,0.1113451632350467,8,456,velocity_transfer3,rollout
depablo_low_temp,50,20,20,0.9336470383520246,0.0742297260885693,0.121923909291221,8,456,velocity_transfer3,rollout
depablo_low_temp,75,20,20,0.9580762800939274,0.0577443389858289,0.1271388104990921,8,456,velocity_transfer3,rollout
depablo_low_temp,100,20,20,0.9709979217849526,0.0449910014160593,0.1309363081666797,8,456,velocity_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.099694502604793,0.3263996542132844,0.1792210970466572,8,456,velocity_transfer3,rollout
depablo_mixed_temp,25,20,20,0.1272818753710186,0.3115581292903625,0.1814265265332104,8,456,velocity_transfer3,rollout
depablo_mixed_temp,50,20,20,-0.2461085088232657,0.3298436004501658,0.1290510646927359,8,456,velocity_transfer3,rollout
depablo_mixed_temp,75,20,20,0.1108428091551004,0.3038374307310647,0.1721180025747532,8,456,velocity_transfer3,rollout
depablo_mixed_temp,100,20,20,-0.5122440185216972,0.3318062517888376,0.1264354805514444,8,456,velocity_transfer3,rollout
lj_noisy,10,20,20,-0.5055840808378682,0.0478278828305477,0.0021538442446725,8,456,velocity_transfer3,rollout
lj_noisy,25,20,20,-0.5329105495750126,0.0639109482211983,0.0041168599721615,8,456,velocity_transfer3,rollout
lj_noisy,50,20,20,-0.2727396694533053,0.0605890779048053,0.0047651600463273,8,456,velocity_transfer3,rollout
lj_noisy,75,20,20,-0.1846211684687644,0.0594708425556175,0.0050961142073924,8,456,velocity_transfer3,rollout
lj_noisy,100,20,20,0.2176223631249734,0.0507625318532621,0.0053100823581802,8,456,velocity_transfer3,rollout
reid,10,20,20,0.5547141045479029,0.0875575702180413,0.0283466184553629,8,456,velocity_transfer3,ae
reid,25,20,20,0.8707342008638946,0.0487979751743587,0.0340742914742546,8,456,velocity_transfer3,ae
reid,50,20,20,0.9439381473467228,0.0304234805958249,0.03674579830514,8,456,velocity_transfer3,ae
reid,75,20,20,0.971833870259454,0.0238247949387033,0.0381454871288846,8,456,velocity_transfer3,ae
reid,100,20,20,0.9724216190929168,0.0266972345010075,0.0392619338029476,8,456,velocity_transfer3,ae
depablo_low_temp,10,20,20,0.8487617011265857,0.090099519389359,0.0890919672458267,8,456,velocity_transfer3,ae
depablo_low_temp,25,20,20,0.9382882013061268,0.0672091648128975,0.1113451632350467,8,456,velocity_transfer3,ae
depablo_low_temp,50,20,20,0.9641309241156188,0.0516850721706301,0.121923909291221,8,456,velocity_transfer3,ae
depablo_low_temp,75,20,20,0.9723379169064462,0.0414948595769116,0.1271388104990921,8,456,velocity_transfer3,ae
depablo_low_temp,100,20,20,0.9651624284021414,0.0456039826185875,0.1309363081666797,8,456,velocity_transfer3,ae
depablo_mixed_temp,10,20,20,0.3524561051739063,0.2640119868993306,0.1792210970466572,8,456,velocity_transfer3,ae
depablo_mixed_temp,25,20,20,0.3784080898142513,0.2654947306472573,0.1814265265332104,8,456,velocity_transfer3,ae
depablo_mixed_temp,50,20,20,0.7416115133360286,0.1430185838972895,0.1290510646927359,8,456,velocity_transfer3,ae
depablo_mixed_temp,75,20,20,0.7898069080163203,0.1268514248415753,0.1721180025747532,8,456,velocity_transfer3,ae
depablo_mixed_temp,100,20,20,0.8598444662352313,0.1017068418878135,0.1264354805514444,8,456,velocity_transfer3,ae
lj_noisy,10,20,20,-0.2257983724376495,0.0437358075646549,0.0021538442446725,8,456,velocity_transfer3,ae
lj_noisy,25,20,20,0.0653335642630473,0.0536582398944341,0.0041168599721615,8,456,velocity_transfer3,ae
lj_noisy,50,20,20,0.3678639540816288,0.0487902673199577,0.0047651600463273,8,456,velocity_transfer3,ae
lj_noisy,75,20,20,0.4877415823250169,0.0444860745429967,0.0050961142073924,8,456,velocity_transfer3,ae
lj_noisy,100,20,20,0.067898689369684,0.0591657248079456,0.0053100823581802,8,456,velocity_transfer3,ae
reid,10,20,20,0.1998931310990422,0.1262408152690143,0.0283466184553629,8,456,delta_transfer3,rollout
reid,25,20,20,0.2045492237811909,0.1446860510825034,0.0340742914742546,8,456,delta_transfer3,rollout
reid,50,20,20,0.1576885011281444,0.1536062326130953,0.03674579830514,8,456,delta_transfer3,rollout
reid,75,20,20,0.1203054202490528,0.1595176983985586,0.0381454871288846,8,456,delta_transfer3,rollout
reid,100,20,20,0.0806521490252359,0.1633522398928246,0.0392619338029476,8,456,delta_transfer3,rollout
depablo_low_temp,10,20,20,0.6134342254989851,0.1575686091499942,0.0890919672458267,8,456,delta_transfer3,rollout
depablo_low_temp,25,20,20,0.3314796906921722,0.2496599168038679,0.1113451632350467,8,456,delta_transfer3,rollout
depablo_low_temp,50,20,20,0.1808737367607388,0.2926336426692709,0.121923909291221,8,456,delta_transfer3,rollout
depablo_low_temp,75,20,20,0.1195651846608265,0.3093118123294891,0.1271388104990921,8,456,delta_transfer3,rollout
depablo_low_temp,100,20,20,0.0763473703569181,0.3194605128772004,0.1309363081666797,8,456,delta_transfer3,rollout
depablo_mixed_temp,10,20,20,0.1517306946179157,0.2737599103520964,0.1792210970466572,8,456,delta_transfer3,rollout
depablo_mixed_temp,25,20,20,0.2253706531425099,0.3158517342077279,0.1814265265332104,8,456,delta_transfer3,rollout
depablo_mixed_temp,50,20,20,0.1885819979191039,0.2874808340788563,0.1290510646927359,8,456,delta_transfer3,rollout
depablo_mixed_temp,75,20,20,0.3447686615696017,0.2906253007378506,0.1721180025747532,8,456,delta_transfer3,rollout
depablo_mixed_temp,100,20,20,0.3045769525647426,0.2591622103737571,0.1264354805514444,8,456,delta_transfer3,rollout
lj_noisy,10,20,20,-0.7259656348905077,0.0510026562956408,0.0021538442446725,8,456,delta_transfer3,rollout
lj_noisy,25,20,20,-1.029205995968228,0.0735002795704721,0.0041168599721615,8,456,delta_transfer3,rollout
lj_noisy,50,20,20,-1.1211262531821808,0.0781265804306167,0.0047651600463273,8,456,delta_transfer3,rollout
lj_noisy,75,20,20,-0.6766800523820107,0.0735355227964774,0.0050961142073924,8,456,delta_transfer3,rollout
lj_noisy,100,20,20,-0.3788743692950869,0.072798720731535,0.0053100823581802,8,456,delta_transfer3,rollout
reid,10,20,20,0.5547141045479029,0.0875575702180413,0.0283466184553629,8,456,delta_transfer3,ae
reid,25,20,20,0.8707342008638946,0.0487979751743587,0.0340742914742546,8,456,delta_transfer3,ae
reid,50,20,20,0.9439381473467228,0.0304234805958249,0.03674579830514,8,456,delta_transfer3,ae
reid,75,20,20,0.971833870259454,0.0238247949387033,0.0381454871288846,8,456,delta_transfer3,ae
reid,100,20,20,0.9724216190929168,0.0266972345010075,0.0392619338029476,8,456,delta_transfer3,ae
depablo_low_temp,10,20,20,0.8487617011265857,0.090099519389359,0.0890919672458267,8,456,delta_transfer3,ae
depablo_low_temp,25,20,20,0.9382882013061268,0.0672091648128975,0.1113451632350467,8,456,delta_transfer3,ae
depablo_low_temp,50,20,20,0.9641309241156188,0.0516850721706301,0.121923909291221,8,456,delta_transfer3,ae
depablo_low_temp,75,20,20,0.9723379169064462,0.0414948595769116,0.1271388104990921,8,456,delta_transfer3,ae
depablo_low_temp,100,20,20,0.9651624284021414,0.0456039826185875,0.1309363081666797,8,456,delta_transfer3,ae
depablo_mixed_temp,10,20,20,0.3524561051739063,0.2640119868993306,0.1792210970466572,8,456,delta_transfer3,ae
depablo_mixed_temp,25,20,20,0.3784080898142513,0.2654947306472573,0.1814265265332104,8,456,delta_transfer3,ae
depablo_mixed_temp,50,20,20,0.7416115133360286,0.1430185838972895,0.1290510646927359,8,456,delta_transfer3,ae
depablo_mixed_temp,75,20,20,0.7898069080163203,0.1268514248415753,0.1721180025747532,8,456,delta_transfer3,ae
depablo_mixed_temp,100,20,20,0.8598444662352313,0.1017068418878135,0.1264354805514444,8,456,delta_transfer3,ae
lj_noisy,10,20,20,-0.2257983724376495,0.0437358075646549,0.0021538442446725,8,456,delta_transfer3,ae
lj_noisy,25,20,20,0.0653335642630473,0.0536582398944341,0.0041168599721615,8,456,delta_transfer3,ae
lj_noisy,50,20,20,0.3678639540816288,0.0487902673199577,0.0047651600463273,8,456,delta_transfer3,ae
lj_noisy,75,20,20,0.4877415823250169,0.0444860745429967,0.0050961142073924,8,456,delta_transfer3,ae
lj_noisy,100,20,20,0.067898689369684,0.0591657248079456,0.0053100823581802,8,456,delta_transfer3,ae
reid,10,20,20,0.4327875663601609,0.1064345279424245,0.0283466184553629,8,786,acceleration_transfer3,rollout
reid,25,20,20,0.8366861603826261,0.0621642516140769,0.0340742914742546,8,786,acceleration_transfer3,rollout
reid,50,20,20,0.9282064194710544,0.0444335537468897,0.03674579830514,8,786,acceleration_transfer3,rollout
reid,75,20,20,0.925462474440772,0.0460249703470331,0.0381454871288846,8,786,acceleration_transfer3,rollout
reid,100,20,20,0.9209442936313352,0.049158572193509,0.0392619338029476,8,786,acceleration_transfer3,rollout
depablo_low_temp,10,20,20,0.7227940687111662,0.1382807629809136,0.0890919672458267,8,786,acceleration_transfer3,rollout
depablo_low_temp,25,20,20,0.8638603998086913,0.1099726923046224,0.1113451632350467,8,786,acceleration_transfer3,rollout
depablo_low_temp,50,20,20,0.925833990834246,0.0857330736519728,0.121923909291221,8,786,acceleration_transfer3,rollout
depablo_low_temp,75,20,20,0.9588096572020004,0.0634602237155645,0.1271388104990921,8,786,acceleration_transfer3,rollout
depablo_low_temp,100,20,20,0.9766322802898044,0.0441079769055223,0.1309363081666797,8,786,acceleration_transfer3,rollout
depablo_mixed_temp,10,20,20,-0.4981929568411318,0.3858898582878659,0.1792210970466572,8,786,acceleration_transfer3,rollout
depablo_mixed_temp,25,20,20,-1.7857282173628422,0.5521017487058497,0.1814265265332104,8,786,acceleration_transfer3,rollout
depablo_mixed_temp,50,20,20,-2.0300450628954896,0.4950835613738039,0.1290510646927359,8,786,acceleration_transfer3,rollout
depablo_mixed_temp,75,20,20,-0.9284251731873234,0.4416384453917598,0.1721180025747532,8,786,acceleration_transfer3,rollout
