source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
depablo_low_temp,5,20,20,20,0.632932224782893,0.1182533673275388,0.0635535199374179,1.712675049558854e-07,0.0008476673290715,0.0001984317685128,longer,456
depablo_low_temp,10,20,20,20,0.7297834070246367,0.1243739844031399,0.0890919672458267,1.454554708679723e-07,0.0007292320340638,0.0002067845714918,longer,456
depablo_low_temp,25,20,20,20,0.9158385097529528,0.0760002351705841,0.1113451632350467,2.117062738449249e-07,0.0006122856400907,0.00025096198151,longer,456
depablo_low_temp,50,20,20,20,0.9563289630649688,0.0585491785321701,0.121923909291221,6.160248531728029e-07,0.0005640837596729,0.0004238059889758,longer,456
depablo_low_temp,75,20,20,20,0.9714978763593368,0.0469793033227003,0.1271388104990921,1.3902744584015636e-06,0.0006770966574549,0.0005810005473904,longer,456
depablo_low_temp,100,20,20,20,0.972414712388903,0.0465525897461194,0.1309363081666797,2.7606316535866426e-06,0.0011431228835135,0.0007598420459544,longer,456
depablo_mixed_temp,5,20,20,20,0.2059835353617891,0.3552721268946893,0.2267994575756468,3.543332445090641e-05,0.0079174150974722,0.0011604324059589,longer,456
depablo_mixed_temp,10,20,20,20,0.3496377767255255,0.2463264218877987,0.1792210970466572,4.2501357765445394e-05,0.0087969665764831,0.0009378268168802,longer,456
depablo_mixed_temp,25,20,20,20,0.437033482292339,0.2433541244655943,0.1814265265332104,4.634684159583457e-05,0.009282054263167,0.0009588566652382,longer,456
depablo_mixed_temp,50,20,20,20,0.7910596802996028,0.1233995572923174,0.1290510646927359,4.619974350816847e-05,0.008809941005893,0.0020019454706925,longer,456
depablo_mixed_temp,75,20,20,20,0.7186129467093663,0.1282234471568055,0.1721180025747532,4.795945380635658e-05,0.0081664049532264,0.0021879753578105,longer,456
depablo_mixed_temp,100,20,20,20,0.6258190815195556,0.1245294844764021,0.1264354805514444,6.108213806328422e-05,0.0081125391647219,0.0031318539287894,longer,456
lj_noisy,5,20,20,20,-20.58594872237867,0.1426796107978789,0.0012192600578043,9.249782313425217e-08,0.0006832257058704,9.354977519251406e-05,longer,456
lj_noisy,10,20,20,20,-7.7862246138807905,0.1169489014489431,0.0021538442446725,7.174793923425681e-08,0.0004639763268642,0.0001314007589826,longer,456
lj_noisy,25,20,20,20,-1.0131011079551215,0.0722430331462911,0.0041168599721615,3.811629532890493e-07,0.0004768577753566,0.0002731429616687,longer,456
lj_noisy,50,20,20,20,-0.231156092025651,0.0631706229678711,0.0047651600463273,1.7589787432825688e-06,0.0007248973706737,0.0003650227445177,longer,456
lj_noisy,75,20,20,20,0.2001102300158376,0.0502143394613356,0.0050961142073924,4.386100408737548e-06,0.0009089268743991,0.0004233701154589,longer,456
lj_noisy,100,20,20,20,0.4615119150180714,0.0437263597943466,0.0053100823581802,8.555271597288083e-06,0.0012663765344768,0.000419275322929,longer,456
