source,split,index,original_index,target,z0_0,z0_1,z1_0,z1_1,z5_0,z5_1
reid,calibration,26,34,0.2423286065533074,-1.947222352027893,-1.0270185470581055,-1.9176738262176514,-1.0630486011505127,-1.7957243919372559,-1.209538459777832
reid,calibration,27,23,-0.31124485724577994,-1.8313541412353516,-1.8589401245117188,-1.811277985572815,-1.8971203565597534,-1.8259854316711426,-2.104559898376465
reid,calibration,28,94,0.16401048126396411,-2.0116543769836426,-0.2962661385536194,-1.9865070581436157,-0.33520936965942383,-1.8919146060943604,-0.4963696002960205
reid,calibration,29,75,0.1204822732587641,-1.8593692779541016,-1.7509950399398804,-1.8360111713409424,-1.7887675762176514,-1.756577730178833,-1.9481496810913086
depablo_low_temp,calibration,1,145,-0.4569532518665687,-2.3312861919403076,-2.6450681686401367,-2.3029518127441406,-2.679424524307251,-2.3379669189453125,-2.8583054542541504
depablo_low_temp,calibration,2,7,-0.09727260084400499,-2.4749746322631836,-2.7959988117218018,-2.4468469619750977,-2.8257193565368652,-2.418987512588501,-2.9637291431427
depablo_low_temp,calibration,3,133,0.3439682334342666,-1.7771662473678589,-1.1272608041763306,-1.7363978624343872,-1.1609681844711304,-1.5651991367340088,-1.2938666343688965
depablo_low_temp,calibration,4,198,-0.3206296495113327,-1.9893074035644531,-2.5267608165740967,-1.9609403610229492,-2.557549238204956,-1.9800293445587158,-2.7210640907287598
depablo_low_temp,calibration,5,13,0.3636117579426061,-1.6361140012741089,-2.843445062637329,-1.600570559501648,-2.8704638481140137,-1.4570412635803223,-2.9775092601776123
depablo_low_temp,calibration,6,21,-0.11422681948022362,-1.8382765054702759,-1.3136701583862305,-1.8101011514663696,-1.3497339487075806,-1.7945890426635742,-1.52590811252594
depablo_low_temp,calibration,7,107,-0.4553419205041738,-1.4708746671676636,-1.7827317714691162,-1.438346266746521,-1.8179805278778076,-1.5111112594604492,-2.021489381790161
depablo_low_temp,calibration,8,14,-0.020264705234645113,-2.0180985927581787,-1.0226083993911743,-1.989203691482544,-1.0619158744812012,-1.935288906097412,-1.2365615367889404
depablo_low_temp,calibration,9,77,0.1607695438424218,-1.8905768394470215,-1.327436089515686,-1.8620550632476807,-1.3629666566848755,-1.7655802965164185,-1.5121747255325317
depablo_low_temp,calibration,10,130,0.13037281540664314,-1.898906946182251,-2.122199535369873,-1.8715108633041382,-2.1557793617248535,-1.7866709232330322,-2.2954366207122803
depablo_low_temp,calibration,11,50,0.3691857783976515,-1.7683913707733154,-2.065251111984253,-1.7305256128311157,-2.093423366546631,-1.5727388858795166,-2.201383113861084
